,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
95200,10473,1419,6.0,94.3809,0.1058565,3.324045,0.02293338,0.9017837,0.8130168,-1.279356,2.233285,-0.0002442301,0.9847403,0.1958165,0.8589598
95201,10474,2469,7.0,95.5229,0.1058565,3.324045,0.02293338,0.9017837,0.8130168,-1.279356,2.203048,-0.0002648389,0.8410232,0.1958165,0.8589598
95202,10475,1951,5.0,95.1146,0.1058565,3.324045,0.02293338,0.9017837,0.8130168,-1.279356,2.095853,-0.000211044,0.8789658,0.1958165,0.8589598
95204,10477,3127,3.0,92.8509,0.1066059,3.439213,0.02544953,0.876,0.7553911,-1.035464,2.106523,-0.0002021754,0.8666492,0.2325551,0.8784336
95210,10483,2503,5.0,91.9547,0.11029,3.204594,0.02581855,0.8932547,0.6869438,-1.200922,2.314174,0.0001289653,0.9225526,0.2897966,0.7908652
95213,10486,1950,1.0,91.9967,0.12432,2.876139,0.02520077,0.8887726,0.6458968,-0.8980673,2.088683,-7.493731e-05,0.8783388,0.3599499,0.7181915
95217,10490,1806,2.0,90.6629,0.08461776,3.778357,0.02369622,1.01476,0.7422525,-0.3800868,2.419865,-5.399227e-05,0.9520605,0.1977681,0.9401056
95222,10495,4027,1.0,92.3507,0.1173382,2.80303,0.02107474,1.039351,0.723211,-0.7183396,2.17183,7.157287e-05,0.887636,0.265866,0.749434
95224,10497,3730,2.0,90.1381,0.1500544,2.57963,0.0221624,0.9088995,0.7213498,-0.5938001,2.249508,-6.568259e-05,1.139109,0.3322042,0.7334984
95226,10499,2773,2.0,90.123,0.1390718,3.016553,0.02317064,0.9229171,0.7861347,-0.6483029,2.11399,-0.0001414528,0.9811384,0.2635672,0.8870087
95228,10501,1859,4.0,91.3496,0.107774,3.130894,0.02275761,1.142104,0.7808027,-0.450666,2.049104,-0.0001577989,0.9686603,0.2151646,0.8734986
95229,10502,2110,4.0,90.8053,0.107774,3.130894,0.02275761,1.142104,0.7808027,-0.450666,2.357766,-2.978105e-05,0.9342812,0.2151646,0.8734986
95232,10505,3575,3.0,92.3259,0.1404063,2.518037,0.02370208,1.293235,0.8160248,-0.2141688,2.420947,-9.96642e-05,1.008932,0.2474145,0.8393514
95238,10511,2698,8.0,92.0021,0.1070493,3.113275,0.01897934,1.215703,0.793171,-0.5122217,2.672249,-6.124503e-05,1.238569,0.2013491,0.9251088
95239,10512,1613,11.0,91.8986,0.1070493,3.113275,0.01897934,1.215703,0.793171,-0.5122217,2.643656,-0.0001930709,1.194411,0.2013491,0.9251088
95246,10519,97,7.0,91.2073,0.09154738,3.608276,0.0205332,1.098057,0.7794622,-1.197104,2.565274,0.0001704464,1.172861,0.1855364,0.9831492
95261,10534,1551,1.0,89.6774,0.1420394,2.781959,0.02071166,0.9945152,0.8147274,-0.4245473,2.505145,9.336025e-05,1.09745,0.2461584,0.8481569
95266,10539,1700,9.0,91.3392,0.08412416,3.822875,0.0208989,1.066733,0.7911982,-0.4461831,2.191203,0.0001107277,1.173713,0.1687989,1.011611
95269,10542,3526,3.0,94.0193,0.103586,3.243154,0.02285763,1.16365,0.785108,0.7169155,2.138477,-0.0001839504,1.096068,0.2061792,0.9068198
95271,10544,4071,1.0,93.9755,0.1434203,2.434644,0.02267663,1.208696,0.8076918,0.4147043,2.092482,9.382337e-05,1.210974,0.2555943,0.7846431
95272,10545,353,2.0,93.2949,0.1434203,2.434644,0.02267663,1.208696,0.8076918,0.4147043,2.067104,0.0001480037,1.18133,0.2555943,0.7846431
95276,10549,4019,1.0,90.8659,0.1291468,2.697205,0.02096842,1.165771,0.7740041,-0.242244,2.623059,2.037498e-05,1.049685,0.2516505,0.8169291
95280,10553,1063,1.0,90.2454,0.1356048,2.621682,0.02455034,1.060737,0.7396985,-0.8619476,2.559762,4.556187e-05,1.023966,0.2938832,0.7433298
95284,10557,3045,3.0,91.7264,0.152789,2.611637,0.02185138,0.8955997,0.7468574,-1.115228,2.194721,0.0001978727,1.136339,0.3142449,0.7569806
95285,10558,3761,3.0,91.0582,0.1007709,3.451019,0.02210926,0.9481791,0.7452585,-1.127032,2.228392,0.0002033493,1.127473,0.2224018,0.8969685
95288,10561,3494,4.0,92.1368,0.120671,3.062097,0.02353039,0.8906028,0.7779663,-1.223807,2.223118,0.0001616889,0.9834781,0.2393226,0.8120595
95293,10566,4699,6.0,90.4153,0.1843909,2.063715,0.02485429,1.098796,0.7587167,-0.3406541,2.030674,0.0001195376,0.963892,0.3646121,0.6945454
95301,10574,4584,1.0,89.7687,0.1755484,2.091756,0.0254111,1.065682,0.7246634,-0.5286136,2.232189,6.250252e-05,0.9700272,0.3839067,0.6606994
95307,10580,4508,5.0,91.6999,0.138128,2.513461,0.02600888,1.117644,0.6772492,-0.4948794,3.102454,0.0001394968,0.9907386,0.3592611,0.7037687
95312,10585,4520,4.0,91.3955,0.1451803,2.244699,0.02427259,1.135057,0.648917,-0.08264151,3.040499,1.549111e-05,1.193958,0.4039415,0.6376797
95314,10587,3043,2.0,90.9962,0.1307502,2.411509,0.0248795,1.236411,0.6807567,-0.07376298,2.788419,6.59684e-05,1.097444,0.3372115,0.6866872
95316,10589,4108,2.0,90.8932,0.1274548,2.594627,0.02179952,1.124774,0.6744165,-0.2711233,2.931184,-3.353848e-06,1.062678,0.3295648,0.72045
95318,10591,3717,3.0,90.9143,0.126494,2.422036,0.0193758,1.126719,0.6452936,-0.6861361,3.022097,-2.634242e-05,1.067373,0.3518554,0.6618235
95321,10594,4558,10.0,90.0855,0.1542248,2.448007,0.01974445,0.9105551,0.6968979,-0.5922341,3.074248,-6.603134e-05,1.006595,0.3595334,0.7040672
95325,10598,1128,16.0,93.278,0.1384561,2.676143,0.0188786,0.816012,0.7203032,-1.145307,3.076702,0.0003819567,1.096743,0.3044866,0.7244514
95331,10604,2876,2.0,92.8241,0.1745136,1.722963,0.02018553,1.041801,0.658117,-0.1752409,2.85468,0.0002519158,1.091284,0.4510162,0.5415779
95333,10606,4989,1.0,92.4175,0.1745136,1.722963,0.02018553,1.041801,0.658117,-0.1752409,2.960299,0.0002366254,1.075881,0.4510162,0.5415779
95341,10614,596,1.0,91.2545,0.1442483,2.396137,0.01943031,1.144122,0.7547438,-0.3159978,2.103868,-0.0002495205,1.153333,0.2884686,0.7505255
95342,10615,2485,1.0,91.7475,0.127932,2.548325,0.01923799,1.181885,0.7339109,-0.6964511,2.117499,-0.0002448774,1.170331,0.2744284,0.7580157
95343,10616,3998,4.0,92.3373,0.1232227,2.541787,0.02164413,1.269577,0.7381597,-0.6180553,2.044798,-0.0002490924,1.174747,0.2670516,0.7542995
95344,10617,495,1.0,94.1265,0.1232227,2.541787,0.02164413,1.269577,0.7381597,-0.6180553,2.440882,-0.0001840574,1.320981,0.2670516,0.7542995
95347,10620,2956,7.0,91.1858,0.1268893,2.514181,0.02311454,1.217333,0.7120559,-0.1131184,2.34913,-0.0001454788,1.114429,0.2971223,0.7233943
95348,10621,3090,2.0,91.1771,0.1268893,2.514181,0.02311454,1.217333,0.7120559,-0.1131184,2.087029,0.0001089916,1.074895,0.2971223,0.7233943
95350,10623,4825,1.0,91.2861,0.1299322,2.628129,0.02426963,1.112273,0.6517926,-0.03846566,2.154779,0.0001251064,1.065186,0.3644862,0.7160052
95357,10630,3565,5.0,91.2028,0.1212953,2.718546,0.02193935,1.175153,0.7259313,-0.1502921,2.38017,8.51496e-05,1.123422,0.273027,0.7744567
95358,10631,4366,1.0,91.5521,0.1212953,2.718546,0.02193935,1.175153,0.7259313,-0.1502921,2.10076,3.630147e-05,1.1629,0.273027,0.7744567
95360,10633,236,6.0,90.5702,0.1495416,2.354815,0.01952783,1.124413,0.7148213,-0.5967396,2.12767,3.423361e-05,1.188239,0.3321403,0.7311421
95363,10636,2424,1.0,90.5553,0.1633123,2.144761,0.02179054,1.178826,0.7559029,-0.4204661,2.031849,8.122293e-05,1.112546,0.3250796,0.7145095
95367,10640,3313,3.0,91.2727,0.1411868,2.396362,0.02295705,1.266121,0.7283072,-0.01414905,2.462193,-0.0001364462,0.9769119,0.3106679,0.7553516
95368,10641,4969,5.0,90.6999,0.1305676,2.586948,0.02163508,1.224605,0.7379974,-0.2165023,2.508189,-0.0001313657,0.9813066,0.2806382,0.7852919
95369,10642,4581,1.0,91.724,0.1305676,2.586948,0.02163508,1.224605,0.7379974,-0.2165023,2.433046,-3.182215e-05,0.8990975,0.2806382,0.7852919
95373,10646,1890,5.0,90.271,0.1053591,3.404365,0.02206573,1.149722,0.7948944,-0.5402353,2.50815,1.948101e-05,1.07972,0.2026867,0.9983711
95374,10647,3038,3.0,90.0601,0.1109471,3.325725,0.02379246,1.128811,0.8142521,-0.1379224,2.480809,1.979022e-05,1.061628,0.2041967,0.9777383
95375,10648,2954,1.0,89.7947,0.1109471,3.325725,0.02379246,1.128811,0.8142521,-0.1379224,2.354487,2.57377e-05,0.9710363,0.2041967,0.9777383
95383,10656,507,1.0,90.9274,0.09104896,3.468048,0.023178,1.200498,0.7559741,-0.3072395,2.707819,5.184887e-05,0.974432,0.2010004,0.9260794
95385,10658,446,2.0,91.5399,0.09078025,3.429195,0.02446163,1.274812,0.705331,-0.4214408,2.750058,0.0002400557,1.015895,0.2329406,0.9096222
95389,10662,4384,1.0,92.9972,0.09078025,3.429195,0.02446163,1.274812,0.705331,-0.4214408,2.575039,0.0004639249,1.001568,0.2329406,0.9096222
95394,10667,4871,1.0,92.4658,0.1246602,2.702715,0.02502438,1.193682,0.6854704,-0.6081526,2.34659,0.0001314129,0.788142,0.3199369,0.7563705
95396,10669,2374,1.0,91.6454,0.1382094,2.217545,0.02465379,1.243138,0.6536202,-0.4526435,2.812545,9.794583e-05,0.9464717,0.3827246,0.638994
95398,10671,1806,3.0,91.43,0.1382094,2.217545,0.02465379,1.243138,0.6536202,-0.4526435,2.763753,8.411681e-05,0.9874111,0.3827246,0.638994
95404,10677,3370,3.0,91.2591,0.1579454,1.971461,0.02333498,1.18678,0.6861858,-0.2541713,2.289832,0.0001656308,1.147389,0.3863739,0.6150235
95408,10681,4102,1.0,91.9499,0.1916441,1.835601,0.02511665,1.032045,0.728485,-0.01668853,2.253822,-0.0001249522,1.22063,0.4096642,0.6029047
95412,10685,3730,2.0,91.1044,0.1957708,2.088739,0.02466327,0.8291245,0.7291774,-0.3642775,2.772929,0.000226909,1.023159,0.4157954,0.6325649
95413,10686,2600,1.0,90.7758,0.1957708,2.088739,0.02466327,0.8291245,0.7291774,-0.3642775,2.702182,0.0001197258,0.8762711,0.4157954,0.6325649
95414,10687,438,4.0,92.204,0.2134449,1.91071,0.02511304,0.8000616,0.7406638,-0.05404029,2.683813,0.0001155882,0.8641735,0.4360364,0.5973636
95416,10689,1127,3.0,90.1555,0.179386,2.369438,0.02464831,0.9064077,0.7796889,-0.5231571,2.654165,0.0001110541,0.8902025,0.3366894,0.7331107
95417,10690,2860,1.0,91.321,0.179386,2.369438,0.02464831,0.9064077,0.7796889,-0.5231571,2.477565,-0.0002840241,1.074748,0.3366894,0.7331107
95418,10691,1168,7.0,93.0406,0.1775975,2.054725,0.02529562,0.9509104,0.7472425,-0.2859691,2.469055,-0.0002820879,1.057311,0.3645195,0.6256439
95421,10694,2706,3.0,92.4905,0.1988344,2.344298,0.0240133,0.7302959,0.7983106,-0.6923781,2.81113,-0.0002588385,1.239583,0.3506856,0.7121533
95424,10697,4852,4.0,93.8814,0.2003021,2.113936,0.02493772,0.7350615,0.7364885,-0.3979254,2.721074,-0.0003604838,1.196325,0.4164409,0.6226725
95425,10698,1121,3.0,93.7055,0.1758436,2.244898,0.02607833,0.8378165,0.7346943,-0.2684292,2.685953,-0.0003623314,1.187629,0.3752782,0.6443347
95431,10704,2450,4.0,90.6928,0.1694556,2.287638,0.02407601,0.8617389,0.7050824,-0.3965419,2.738196,-0.0001881622,1.102731,0.3905847,0.6530381
95432,10705,4221,2.0,90.8049,0.143169,2.465194,0.02300679,1.05653,0.7162364,-0.5456574,2.677364,-0.0002046241,1.112137,0.3251886,0.7117666
95437,10710,944,3.0,91.1784,0.1511298,2.183721,0.02123203,1.098279,0.6857362,-0.0643624,2.895739,-0.0001438614,1.113128,0.3679146,0.65005
95445,10718,4803,3.0,92.2321,0.1146787,3.028538,0.01933833,1.03513,0.761599,-0.6813668,2.806704,-0.0003930813,1.048641,0.2321611,0.8461236
95450,10723,768,2.0,91.5586,0.2101544,2.170683,0.01925432,0.801836,0.8094596,0.005218894,2.378342,-0.0003369175,1.026388,0.3511052,0.7172057
95456,10729,4298,7.0,91.1873,0.1661058,2.586194,0.01970379,0.8121511,0.7649378,-0.5022068,2.197968,1.840319e-05,1.044959,0.3186536,0.7715277
95458,10731,1229,13.0,90.4489,0.1661058,2.586194,0.01970379,0.8121511,0.7649378,-0.5022068,2.153976,0.0002182648,1.041621,0.3186536,0.7715277
95464,10737,3364,3.0,91.9988,0.1635747,2.393426,0.01978732,0.8511048,0.6970023,-0.1662879,2.371761,0.00040422,0.9953423,0.3787599,0.6903072
95465,10738,4378,5.0,93.3548,0.1434614,2.585422,0.0197949,0.8400821,0.6960149,-0.2741296,2.403567,0.0004127585,0.9937005,0.3383321,0.7034088
95467,10740,3003,1.0,93.1654,0.143371,2.624653,0.01944134,0.8649684,0.6996349,-0.3670315,2.250191,0.0003682158,1.114438,0.3339328,0.7268628
95469,10742,1976,5.0,90.6171,0.1461074,2.80336,0.01999151,0.9332819,0.7608752,-0.5979321,2.378461,4.682662e-05,1.132483,0.2880188,0.839647
95470,10743,4162,9.0,89.7478,0.1074259,3.26658,0.02198987,1.006212,0.709338,-0.6748965,2.390569,5.729586e-05,1.130202,0.258486,0.8681513
95471,10744,1377,1.0,90.2737,0.1108489,2.996154,0.02156203,1.018471,0.6715181,-0.8412636,2.407051,6.141993e-05,1.134792,0.2950638,0.7717782
95477,10750,1343,4.0,91.7521,0.2047204,2.362693,0.0218367,0.7006774,0.7478875,-0.2704355,2.039244,-1.79837e-05,1.050921,0.4061984,0.7180584
95478,10751,1538,1.0,91.7247,0.2047204,2.362693,0.0218367,0.7006774,0.7478875,-0.2704355,2.140782,5.786615e-05,1.079227,0.4061984,0.7180584
95479,10752,3197,3.0,91.708,0.2047204,2.362693,0.0218367,0.7006774,0.7478875,-0.2704355,2.250703,4.612154e-06,1.105604,0.4061984,0.7180584
95480,10753,184,4.0,91.6191,0.2338157,1.714328,0.01913199,0.7803115,0.7474131,-0.4161638,2.209216,-1.33394e-05,1.118112,0.4539561,0.5805715
95488,10761,1036,9.0,92.0095,0.2237627,1.943413,0.01976493,0.7788129,0.7333604,-0.4357394,2.28124,-0.0002635434,1.22167,0.4540049,0.6320752
95489,10762,2898,3.0,92.0428,0.2237627,1.943413,0.01976493,0.7788129,0.7333604,-0.4357394,2.453052,-0.0002815706,1.108454,0.4540049,0.6320752
95490,10763,3123,5.0,91.8511,0.2247924,1.791091,0.0190337,0.8665284,0.8021308,-0.5819551,2.378994,-0.0002959921,1.124245,0.379958,0.6320602
95492,10765,2389,5.0,93.0083,0.2247924,1.791091,0.0190337,0.8665284,0.8021308,-0.5819551,2.232541,-0.0003655405,1.177384,0.379958,0.6320602
95496,10769,1644,18.0,92.0308,0.2266997,1.844115,0.01933051,0.8859108,0.7817574,-0.5098805,2.023533,-0.0004134179,1.150184,0.4036268,0.6514362
95499,10772,2172,1.0,93.1106,0.2266997,1.844115,0.01933051,0.8859108,0.7817574,-0.5098805,2.314882,-0.0004163575,1.221122,0.4036268,0.6514362
95501,10774,961,5.0,92.0037,0.2073381,1.761005,0.02053199,1.103804,0.7743942,-0.4025934,2.050467,-0.0004086624,1.13042,0.3810562,0.6608219
95506,10779,4699,7.0,93.0077,0.1894115,1.742469,0.02042448,1.202699,0.800506,-0.5635243,2.511648,-0.0003739489,0.9943833,0.3284595,0.6656973
95515,10788,231,1.0,91.6249,0.1840633,1.771489,0.01972794,1.228714,0.7174524,-0.3566537,2.162791,8.543214e-05,0.8921785,0.3971639,0.6467834
95518,10791,273,1.0,92.1964,0.1693272,1.952609,0.02077504,1.114936,0.7433559,-0.7955752,2.449064,6.701572e-05,0.8519475,0.3451936,0.6432474
95520,10793,3208,1.0,92.4597,0.1693272,1.952609,0.02077504,1.114936,0.7433559,-0.7955752,2.754385,-0.0001571268,0.8694244,0.3451936,0.6432474
95521,10794,2612,8.0,91.3938,0.1693272,1.952609,0.02077504,1.114936,0.7433559,-0.7955752,2.666047,-0.0001633354,1.010925,0.3451936,0.6432474
95523,10796,2627,1.0,91.5913,0.1693272,1.952609,0.02077504,1.114936,0.7433559,-0.7955752,2.576272,-6.247923e-05,1.158394,0.3451936,0.6432474
95531,10804,1509,3.0,91.0383,0.1263347,3.040707,0.02351486,0.9898964,0.7821935,-0.8162123,2.76145,-0.0001491728,1.113625,0.2459744,0.8656678
95535,10808,2678,7.0,91.2117,0.09709024,3.754144,0.0258833,0.915149,0.7963307,-0.8512975,2.793057,0.0003244497,1.057605,0.1949367,0.9789107
95537,10810,2459,1.0,90.7461,0.09709024,3.754144,0.0258833,0.915149,0.7963307,-0.8512975,2.829209,0.0001132238,0.8476435,0.1949367,0.9789107
95538,10811,242,7.0,91.1853,0.09709024,3.754144,0.0258833,0.915149,0.7963307,-0.8512975,2.935663,0.0001632436,1.031654,0.1949367,0.9789107
95541,10814,2035,2.0,90.3655,0.09709024,3.754144,0.0258833,0.915149,0.7963307,-0.8512975,2.591342,0.0001783586,1.012561,0.1949367,0.9789107
95542,10815,259,16.0,90.3928,0.09709024,3.754144,0.0258833,0.915149,0.7963307,-0.8512975,2.634734,9.573009e-05,1.11936,0.1949367,0.9789107
95543,10816,875,1.0,91.2673,0.09709024,3.754144,0.0258833,0.915149,0.7963307,-0.8512975,2.377601,0.0001687471,1.163188,0.1949367,0.9789107
95545,10818,1132,3.0,92.1503,0.09709024,3.754144,0.0258833,0.915149,0.7963307,-0.8512975,2.623469,0.0002577424,1.136095,0.1949367,0.9789107
95551,10824,217,10.0,90.5705,0.1192849,3.23284,0.02282965,0.8910981,0.7609517,-0.3748001,2.891704,0.0002245537,1.073967,0.2465405,0.8796815
95552,10825,3455,1.0,93.2437,0.1192849,3.23284,0.02282965,0.8910981,0.7609517,-0.3748001,2.412274,0.0005030641,1.125034,0.2465405,0.8796815
95556,10829,2838,3.0,91.0449,0.1004243,3.343137,0.02326532,1.045,0.7669862,-0.7374848,2.563324,0.0001508305,1.123956,0.2113556,0.877078
95557,10830,3941,3.0,91.155,0.08881455,3.783811,0.02367123,1.034781,0.813303,-0.869214,2.550363,0.0001493232,1.135989,0.1710302,0.9978982
95559,10832,4279,3.0,93.4657,0.08881455,3.783811,0.02367123,1.034781,0.813303,-0.869214,2.557737,0.0001506102,1.350479,0.1710302,0.9978982
95562,10835,4613,5.0,94.641,0.06733185,4.287616,0.01985068,1.054714,0.7760224,-1.507988,2.639448,0.0001500046,1.3748,0.1458404,1.07479
95572,10845,4241,2.0,92.6186,0.08147067,3.872853,0.01956344,1.079385,0.7622656,-1.451176,2.340212,-0.0003619138,0.927203,0.1749909,1.025359
95581,10854,1885,8.0,90.5188,0.08422465,3.877655,0.01892854,1.011821,0.8150254,-1.293427,2.727632,4.031313e-05,0.9360684,0.1562586,1.039975
95587,10860,4269,9.0,93.3878,0.08422465,3.877655,0.01892854,1.011821,0.8150254,-1.293427,2.058471,-0.0003772443,1.172057,0.1562586,1.039975
95592,10865,243,8.0,90.3303,0.08422465,3.877655,0.01892854,1.011821,0.8150254,-1.293427,2.64895,9.45201e-06,1.019125,0.1562586,1.039975
95594,10867,2167,1.0,91.2496,0.08422465,3.877655,0.01892854,1.011821,0.8150254,-1.293427,2.844524,0.0002805084,1.039732,0.1562586,1.039975
95595,10868,1540,1.0,90.7286,0.08422465,3.877655,0.01892854,1.011821,0.8150254,-1.293427,2.621543,0.0001841872,1.054733,0.1562586,1.039975
95604,10877,829,2.0,90.274,0.08479775,3.830393,0.02011158,1.048675,0.785296,-0.3079051,2.614831,-0.0001219496,1.008978,0.1711614,1.020627
95606,10879,2437,1.0,91.186,0.08479775,3.830393,0.02011158,1.048675,0.785296,-0.3079051,3.099395,0.000170156,0.8653746,0.1711614,1.020627
95609,10882,4723,1.0,92.8787,0.08210153,3.709012,0.01999072,1.204198,0.7956496,0.1395257,2.995174,-6.059728e-05,0.8861364,0.1622858,1.005307
95613,10886,165,2.0,93.3806,0.07329187,3.999135,0.01916174,1.208626,0.7730746,0.274224,2.991463,-0.0003791747,0.9776946,0.1557745,1.06764
95615,10888,988,6.0,91.5219,0.07790295,3.744369,0.02053935,1.25983,0.7357491,-0.3816432,2.657925,-0.000101876,1.032462,0.1830437,0.9853223
95617,10890,3057,2.0,93.9116,0.07790295,3.744369,0.02053935,1.25983,0.7357491,-0.3816432,2.705551,-5.116463e-05,0.7289795,0.1830437,0.9853223
95619,10892,4640,12.0,92.8508,0.07446524,3.974107,0.0218651,1.212183,0.7333804,-0.2303415,2.972487,-0.0002684896,0.8308494,0.1803013,1.030978
95620,10893,4241,3.0,95.8786,0.05388904,4.379557,0.02197217,1.093734,0.685633,-0.6910655,3.082345,-0.0002433324,0.8427364,0.1627452,0.9196174
95621,10894,613,1.0,96.9631,0.05388904,4.379557,0.02197217,1.093734,0.685633,-0.6910655,2.399032,-0.0001270106,0.8165249,0.1627452,0.9196174
95622,10895,2579,1.0,97.3693,0.05388904,4.379557,0.02197217,1.093734,0.685633,-0.6910655,2.106768,-0.0001689974,0.8696679,0.1627452,0.9196174
95625,10898,707,1.0,90.9351,0.08215587,3.80875,0.02369082,1.082124,0.7017347,-0.6551003,2.141132,2.747537e-05,0.9565625,0.2162551,0.9494555
95626,10899,4520,1.0,90.4451,0.08215587,3.80875,0.02369082,1.082124,0.7017347,-0.6551003,2.242038,0.0002959323,1.024757,0.2162551,0.9494555
95630,10903,994,6.0,91.9587,0.1034868,3.205452,0.02289474,1.059615,0.6600666,-0.6854962,2.203186,0.000254863,1.088844,0.2915521,0.8183289
95636,10909,1893,28.0,90.3891,0.1567306,2.176976,0.02008606,0.9692547,0.6470929,-0.3591052,2.096213,0.0001455066,0.9614357,0.423808,0.6198383
95642,10915,1726,1.0,92.1872,0.1652367,2.043642,0.02007808,0.9959433,0.6498264,-0.5071406,2.431974,0.0001475609,0.7589331,0.4403747,0.603766
95644,10917,4376,8.0,91.2694,0.1652367,2.043642,0.02007808,0.9959433,0.6498264,-0.5071406,2.421287,0.0003085366,0.9365442,0.4403747,0.603766
95646,10919,2789,5.0,92.4766,0.1652367,2.043642,0.02007808,0.9959433,0.6498264,-0.5071406,3.091479,0.0002527325,1.243978,0.4403747,0.603766
95648,10921,4361,1.0,90.6941,0.1594149,2.194605,0.01898482,1.002603,0.6983121,-0.4675578,2.976087,0.0001493928,1.097763,0.3671642,0.6608601
95650,10923,2391,9.0,90.1267,0.1594149,2.194605,0.01898482,1.002603,0.6983121,-0.4675578,2.889999,0.0001100671,1.03018,0.3671642,0.6608601
95651,10924,1684,3.0,90.0937,0.1594149,2.194605,0.01898482,1.002603,0.6983121,-0.4675578,2.717203,3.416425e-05,1.068587,0.3671642,0.6608601
95656,10929,3369,7.0,92.1602,0.1262917,2.620722,0.01927432,1.022166,0.6542505,-0.6026552,2.31019,-0.0003772999,1.174408,0.3415777,0.7044037
95659,10932,1994,4.0,91.9187,0.1262917,2.620722,0.01927432,1.022166,0.6542505,-0.6026552,2.21126,-0.0001682147,1.255296,0.3415777,0.7044037
95661,10934,1097,3.0,90.789,0.1683512,2.059928,0.0191209,0.9830666,0.684488,-0.4939739,2.212277,-0.0002243386,1.099371,0.4015083,0.6264748
95662,10935,634,9.0,91.434,0.1761591,2.067304,0.01992762,0.9409615,0.7211419,-0.2470194,2.194442,-0.0002257499,1.090553,0.3782954,0.6394759
95663,10936,3444,7.0,90.2585,0.1368956,2.533005,0.02133329,1.075809,0.6776484,-0.565645,2.17732,-0.0002225737,1.105489,0.3459722,0.7193077
95664,10937,3702,3.0,89.71,0.1368956,2.533005,0.02133329,1.075809,0.6776484,-0.565645,2.240727,-9.578522e-05,1.079156,0.3459722,0.7193077
95666,10939,4342,1.0,89.8825,0.1417547,2.54555,0.01911571,0.9316045,0.6606247,-0.3390636,2.513585,-0.0001881232,1.007083,0.3700854,0.7039941
95669,10942,293,6.0,89.77,0.1417547,2.54555,0.01911571,0.9316045,0.6606247,-0.3390636,2.861984,4.310221e-05,1.097329,0.3700854,0.7039941
95671,10944,1076,5.0,90.7284,0.1247698,2.652751,0.01901871,1.016882,0.6440814,-0.3033058,2.849571,3.951973e-05,1.092538,0.3481639,0.7074726
95674,10947,2233,3.0,91.2064,0.08859037,3.454363,0.01884299,1.030862,0.6936718,-0.3771792,2.85413,-0.0002158868,1.135382,0.224609,0.8618744
95675,10948,3924,1.0,92.2091,0.08859037,3.454363,0.01884299,1.030862,0.6936718,-0.3771792,2.863707,-0.000166613,0.8494206,0.224609,0.8618744
95681,10954,1320,3.0,91.9284,0.0932723,3.577659,0.02045913,1.038887,0.6830826,-0.8351971,2.341646,0.000180831,1.011214,0.2451246,0.9367514
95685,10958,3441,10.0,89.8152,0.08028696,3.731806,0.02052015,1.14208,0.6684138,-0.8738481,2.000576,0.0001201199,1.089664,0.2270736,0.9378084
95686,10959,1980,7.0,90.6325,0.08028696,3.731806,0.02052015,1.14208,0.6684138,-0.8738481,2.273431,0.0002250098,1.13439,0.2270736,0.9378084
95691,10964,4295,1.0,91.4945,0.08028696,3.731806,0.02052015,1.14208,0.6684138,-0.8738481,2.11903,0.0002977157,1.095352,0.2270736,0.9378084
95693,10966,4632,7.0,90.5834,0.08028696,3.731806,0.02052015,1.14208,0.6684138,-0.8738481,2.208208,7.297935e-05,0.8399268,0.2270736,0.9378084
95697,10970,2832,9.0,89.5585,0.08044296,3.774087,0.02121644,1.163917,0.6802772,-0.5953893,2.121247,-5.450786e-06,1.087161,0.2210644,0.9639545
95699,10972,1895,1.0,90.8586,0.1012664,3.270547,0.02075823,1.114666,0.6673288,-0.6768773,2.1357,-8.17252e-07,1.089652,0.2754573,0.8687138
95702,10975,42,6.0,92.0265,0.1012664,3.270547,0.02075823,1.114666,0.6673288,-0.6768773,2.46123,-0.0001041061,1.100673,0.2754573,0.8687138
95715,10988,3416,9.0,90.6385,0.1276138,2.857276,0.02311275,1.121692,0.7751154,-0.2259818,2.300948,0.0002070912,1.157629,0.2519468,0.8455898
95717,10990,1359,2.0,90.3291,0.1713234,2.351351,0.02440847,1.037493,0.8162666,-0.4033904,2.2102,-6.622521e-05,1.114791,0.2947301,0.7649622
95723,10996,1119,3.0,90.0924,0.1520697,2.518898,0.02131943,0.9545839,0.7019056,-0.3684536,2.372425,9.366453e-05,1.158351,0.3532441,0.730155
95725,10998,3545,1.0,90.6777,0.1410844,2.388781,0.02163872,1.044442,0.682132,-0.8690189,2.313317,-6.797471e-05,1.115554,0.3510978,0.6725313
95727,11000,2763,1.0,91.026,0.1123303,3.049631,0.02006244,1.0907,0.7202113,-1.05177,2.321899,-7.513978e-05,1.123952,0.2564793,0.8476223
95733,11006,1742,6.0,92.5498,0.136559,2.407765,0.02174197,1.077504,0.713113,-1.143699,2.764151,-0.0002155446,0.8878317,0.3125578,0.6833777
95737,11010,2075,2.0,92.2139,0.154194,2.170699,0.02364866,1.187463,0.7072365,-0.998869,2.279271,-0.0001152208,0.904075,0.3568427,0.6761796
95740,11013,2480,29.0,93.0995,0.2098248,1.886385,0.02160357,1.04237,0.7391654,-0.4849892,2.150267,-0.0002056696,0.8626995,0.4247568,0.66941
95741,11014,4666,8.0,93.6083,0.2098248,1.886385,0.02160357,1.04237,0.7391654,-0.4849892,2.147998,-8.465752e-06,0.858199,0.4247568,0.66941
