,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
751,751,15794,1.0,92.8399,0.1377127,2.581177,0.02123304,1.133795,0.7481969,-1.257032,2.482926,-0.0001476405,0.9635766,0.2850843,0.7825909
754,754,17304,5.0,91.8873,0.1612841,2.011918,0.01942328,1.073575,0.7077017,-1.209831,2.532455,-0.0001438397,0.9531967,0.3620935,0.6273047
755,755,15528,1.0,93.404,0.1612841,2.011918,0.01942328,1.073575,0.7077017,-1.209831,2.527673,0.0001186313,1.174076,0.3620935,0.6273047
756,756,15932,3.0,94.0769,0.1612841,2.011918,0.01942328,1.073575,0.7077017,-1.209831,2.857673,0.000318721,1.059819,0.3620935,0.6273047
760,760,19875,7.0,90.6703,0.1814228,1.808748,0.02391102,1.142533,0.6770051,-0.1776904,2.437997,-2.862616e-05,1.01253,0.449404,0.5954095
766,766,17183,7.0,90.6329,0.2023782,1.943655,0.01989145,0.8509008,0.742103,-0.166366,3.008909,5.02896e-05,0.9103641,0.4047702,0.6251382
787,787,19632,7.0,92.855,0.1913654,1.887142,0.02033027,1.015778,0.7851567,-1.223438,2.711839,0.000288027,0.9136794,0.344444,0.6486942
794,794,19310,1.0,90.3576,0.1716476,2.278136,0.02238826,0.9514738,0.7583911,-0.3928714,2.643926,0.000139842,1.019985,0.3384815,0.702727
795,795,16168,2.0,90.3268,0.1682425,2.374583,0.02489604,0.9979986,0.7707475,-0.7679563,2.583272,0.0001417409,1.051299,0.3262051,0.7360461
799,799,15169,1.0,91.8659,0.1219788,3.123063,0.02258982,0.9791821,0.7613583,-1.41404,2.139101,0.0001378618,0.9297286,0.2505108,0.8786656
801,801,18588,1.0,91.9047,0.1560041,2.555976,0.0210752,1.028511,0.8028259,-1.41768,2.068789,0.0001185342,0.9412472,0.2757414,0.8115859
804,804,15584,6.0,93.927,0.1774598,2.115554,0.01983063,1.027252,0.7984555,-1.46127,2.555434,0.0001047934,0.8352381,0.3104705,0.7073644
812,812,18636,1.0,93.2108,0.182245,1.739392,0.024021,1.270657,0.7571993,-0.3503196,2.020471,0.0003876311,0.8794759,0.3608787,0.6434668
816,816,18442,1.0,89.7055,0.1486061,2.661405,0.02311379,1.041624,0.7724625,-0.2029803,2.384989,0.0001536719,0.9770212,0.2888629,0.814702
821,821,15752,7.0,94.9739,0.16714,2.129883,0.02504925,1.227773,0.7606812,0.9142581,2.525406,0.0001690326,0.8609667,0.3332551,0.7226136
823,823,16654,2.0,92.9324,0.1043428,3.309363,0.02483217,1.158038,0.7596697,0.01455572,3.011549,9.247931e-05,1.085484,0.2249516,0.9173793
833,833,19868,5.0,93.6128,0.07164083,3.902094,0.02358724,0.9409765,0.6439895,-1.478255,2.577612,0.0002632597,1.117197,0.231172,0.8469939
836,836,16096,3.0,94.109,0.08096832,3.803604,0.024413,0.9220299,0.654217,-1.468631,2.771057,0.0001183023,0.9604178,0.2477231,0.8724277
841,841,17165,6.0,90.6879,0.09924612,3.282547,0.02318115,1.082372,0.7184268,-1.054254,2.766155,-0.0001606495,1.012311,0.2384471,0.8468577
845,845,19293,5.0,90.686,0.111424,3.075639,0.02235438,1.120166,0.7842438,-0.9769422,2.421705,-0.0001436283,0.9921507,0.2185595,0.8653335
849,849,17936,6.0,93.1284,0.0966415,3.38275,0.02240641,1.13214,0.7791471,-1.360294,2.866812,0.0001983073,1.218006,0.1971634,0.912621
856,856,16782,4.0,92.1168,0.09907079,3.504492,0.02226005,1.042872,0.7818335,-0.8103722,3.098994,0.0002186049,1.164958,0.1995456,0.9519254
863,863,16605,6.0,89.9824,0.1023864,3.443584,0.01970281,0.9883569,0.754246,-0.987221,2.69304,-1.958665e-05,1.048031,0.2157429,0.9396481
864,864,18833,6.0,90.1343,0.1023864,3.443584,0.01970281,0.9883569,0.754246,-0.987221,2.821663,2.134499e-06,0.9911793,0.2157429,0.9396481
867,867,15116,5.0,90.4173,0.1363675,2.90626,0.02012566,0.8117329,0.7591547,-0.6940971,2.793302,-0.0001745848,0.9962867,0.2726583,0.803963
869,869,17088,3.0,89.9052,0.1274573,2.966504,0.02173003,0.9268255,0.7385276,-0.5580955,2.735102,-0.0001815773,0.9944499,0.274707,0.8184691
876,876,16531,1.0,91.8542,0.1430741,2.832809,0.02467865,0.9290011,0.7438143,-0.01170761,2.191456,0.0001207098,1.2358,0.3043722,0.8071005
880,880,15855,2.0,91.8914,0.1767699,2.096119,0.02517073,0.9569358,0.7393597,-0.1761692,3.002361,0.0002208525,1.155191,0.3705913,0.6372976
890,890,17406,1.0,92.3699,0.101978,3.264663,0.02265711,1.10805,0.6908033,0.1173393,2.229937,0.0003406128,1.203761,0.2625249,0.8609832
892,892,19188,1.0,93.2187,0.1559587,2.367355,0.0233667,0.9482807,0.6724106,-0.3068998,2.247565,0.0003551822,1.232055,0.3980429,0.666709
894,894,15544,1.0,93.4415,0.1626822,2.475728,0.02189185,0.9020143,0.7512893,-0.7572052,2.237287,0.000350741,1.262688,0.3281476,0.7363293
896,896,16404,1.0,91.8161,0.1950351,1.815921,0.02276028,1.055364,0.7674035,-0.685788,2.709227,0.000243361,1.088786,0.3709229,0.6303424
905,905,19766,1.0,90.2759,0.2046746,1.861972,0.01971531,0.9268408,0.7507804,-0.6342245,2.475726,0.00012945,1.021627,0.3992292,0.628227
911,911,16602,3.0,91.0924,0.1956158,2.081725,0.02327437,0.9410998,0.728156,0.02145739,3.029582,5.747339e-06,0.9007099,0.4140506,0.6680701
924,924,19882,1.0,90.5793,0.2218227,1.702915,0.02535931,0.9382456,0.6959808,-0.5275137,2.650901,0.0001141132,1.063926,0.5116261,0.5706748
925,925,18702,1.0,90.493,0.2218227,1.702915,0.02535931,0.9382456,0.6959808,-0.5275137,2.276563,-0.0001359514,0.9540223,0.5116261,0.5706748
926,926,15589,1.0,90.4289,0.2218227,1.702915,0.02535931,0.9382456,0.6959808,-0.5275137,2.645956,9.106692e-05,1.054085,0.5116261,0.5706748
927,927,17135,8.0,90.4382,0.2218227,1.702915,0.02535931,0.9382456,0.6959808,-0.5275137,2.452611,0.0001530536,1.082551,0.5116261,0.5706748
931,931,18466,1.0,90.1324,0.2206431,1.784604,0.02525253,0.913575,0.7245455,-0.3790888,2.572482,3.505968e-05,1.162022,0.4696298,0.5955487
944,944,18738,2.0,92.0105,0.2406814,1.878377,0.02452947,0.7768908,0.7534021,-0.3852017,2.626226,0.0002959161,0.9289479,0.4683723,0.620111
946,946,17477,1.0,91.7973,0.2406814,1.878377,0.02452947,0.7768908,0.7534021,-0.3852017,2.720336,0.0002929979,0.9990101,0.4683723,0.620111
956,956,17591,9.0,89.9372,0.2361192,1.957274,0.0256238,0.8606767,0.7934913,-0.03652079,2.299474,-0.0001008965,0.9984662,0.4167332,0.6731867
957,957,16094,8.0,90.4557,0.2361192,1.957274,0.0256238,0.8606767,0.7934913,-0.03652079,2.817727,-9.00783e-05,0.9050274,0.4167332,0.6731867
958,958,15996,1.0,90.3409,0.2361192,1.957274,0.0256238,0.8606767,0.7934913,-0.03652079,2.302379,4.867337e-05,0.8521276,0.4167332,0.6731867
962,962,16073,1.0,91.3602,0.2361192,1.957274,0.0256238,0.8606767,0.7934913,-0.03652079,2.585329,-0.0003511919,0.9369086,0.4167332,0.6731867
965,965,16654,5.0,90.9026,0.245697,1.76921,0.02258403,0.8155541,0.7662944,0.1773989,2.411,-0.0001831154,0.9784204,0.4579733,0.6133701
969,969,19544,2.0,93.1809,0.2335482,1.87364,0.02232815,0.7013466,0.6791825,-0.2684965,2.169762,-0.0002422676,0.8210281,0.5560951,0.5781852
971,971,16345,1.0,92.7151,0.2335482,1.87364,0.02232815,0.7013466,0.6791825,-0.2684965,2.206694,-9.520434e-05,0.9434179,0.5560951,0.5781852
975,975,19982,7.0,92.9038,0.203461,1.762591,0.02015528,0.8416759,0.7069111,-0.8505537,2.276315,-0.0001442803,1.062952,0.4487693,0.5606598
985,985,15232,5.0,93.5936,0.0677838,4.3462,0.02386723,0.9322609,0.7919402,-1.472425,2.173365,0.0001351866,1.105155,0.1471615,1.021966
990,990,18242,1.0,92.7317,0.09758246,3.487243,0.02561803,1.053765,0.7936211,-0.3138037,2.826819,3.469906e-05,1.273688,0.1966305,0.9128231
1007,1007,18535,4.0,90.7915,0.1041011,3.435215,0.01891561,0.923972,0.8059627,-0.6774714,2.51784,-4.571024e-05,1.090185,0.1903717,0.9368647
1012,1012,17404,9.0,90.5247,0.1174153,3.344261,0.01975634,0.7583019,0.76582,-0.6634257,2.965976,-0.0001268877,0.9963648,0.2349879,0.8964388
1018,1018,15468,10.0,91.8537,0.1123988,3.172588,0.02043152,0.865886,0.7201081,-0.1701082,2.230348,-0.0001065439,1.057324,0.2573966,0.8218043
1020,1020,18520,2.0,92.9797,0.1504025,2.488715,0.01903293,0.9063737,0.7506632,-0.1633886,2.052805,-0.0001742511,1.094399,0.3018297,0.7241207
1021,1021,18490,2.0,92.7124,0.1504025,2.488715,0.01903293,0.9063737,0.7506632,-0.1633886,2.281369,0.0001038798,1.144932,0.3018297,0.7241207
1035,1035,19464,7.0,90.3225,0.1454309,2.543094,0.01915292,0.9695775,0.6673981,-0.4664915,2.053416,0.0001613064,1.095225,0.3709486,0.7259865
1047,1047,16977,2.0,91.4654,0.1037365,3.33403,0.02464349,1.057863,0.7235857,0.1046302,2.298395,0.0001810571,1.18568,0.2464285,0.8782331
1049,1049,16028,2.0,91.3247,0.1119712,3.287128,0.0239237,0.9332667,0.7428376,0.1041569,2.728174,-0.0001152352,1.151853,0.2474394,0.8699252
1061,1061,15745,4.0,90.9936,0.162795,2.529419,0.02366241,0.7381541,0.7196596,-0.4489739,2.833739,7.670119e-05,1.036119,0.3612627,0.6911116
1062,1062,16831,6.0,90.8643,0.162795,2.529419,0.02366241,0.7381541,0.7196596,-0.4489739,2.944825,3.996024e-05,1.051082,0.3612627,0.6911116
1067,1067,18979,1.0,92.6,0.1033528,3.398738,0.02043195,0.7980839,0.7254983,-1.295928,2.428574,0.0001033074,1.150577,0.2364004,0.8503842
1070,1070,19836,1.0,92.4055,0.1076389,3.437102,0.02166943,0.8046098,0.7563304,-1.461661,2.534781,7.43728e-05,1.149859,0.2271755,0.8872563
1074,1074,18954,3.0,93.9796,0.1056077,3.195873,0.02145129,1.07891,0.8192462,-1.124247,2.428294,0.0002930276,1.093707,0.190271,0.8818119
1079,1079,19678,11.0,93.841,0.07618992,3.700746,0.02575427,1.141182,0.7344557,-1.032872,3.125591,0.0002965157,1.048538,0.1901808,0.8574077
1094,1094,18449,6.0,92.1168,0.112308,3.421806,0.02280997,1.022809,0.8067319,-1.206693,2.17514,-2.203974e-05,1.127867,0.2086028,0.991535
1100,1100,16279,2.0,93.4317,0.1380423,2.840112,0.02198438,0.8998247,0.7737312,-0.9885946,2.352572,0.0002689291,1.30721,0.268384,0.8047133
1102,1102,16140,1.0,95.0561,0.1122476,2.974524,0.02283801,1.045617,0.7581088,-0.740339,2.307994,0.0002618486,1.292127,0.236163,0.7909356
1103,1103,18773,1.0,93.7065,0.1378575,2.83199,0.02370908,0.9377978,0.7681626,-1.036153,2.313535,0.0002690074,1.315765,0.274899,0.8025542
1124,1124,18599,4.0,94.5907,0.07764954,3.772792,0.0230099,1.029608,0.7616778,-1.998619,2.193741,0.000164717,1.033939,0.1746153,0.8910593
1128,1128,17841,1.0,95.4455,0.1281783,2.50765,0.02529042,1.133972,0.7216798,-1.991715,2.072736,0.0001556267,1.049041,0.2959032,0.6903513
1132,1132,16256,2.0,96.5582,0.1351875,2.510983,0.02494695,1.102566,0.7285106,-2.083608,2.08015,0.0001557233,1.055639,0.30294,0.7100002
1135,1135,16077,3.0,94.7952,0.1351875,2.510983,0.02494695,1.102566,0.7285106,-2.083608,2.058346,0.0001276413,1.061178,0.30294,0.7100002
1136,1136,16776,1.0,95.9092,0.10564,3.204722,0.02407978,1.085166,0.7228989,-2.174234,2.115769,0.0001321437,1.058594,0.2494609,0.8471841
1137,1137,18686,1.0,97.2889,0.131486,2.736759,0.02600777,1.087355,0.6824185,-1.543204,2.081978,0.00012927,1.029128,0.339574,0.7548005
1146,1146,19936,3.0,96.7342,0.09724466,3.469927,0.02604034,1.07036,0.7263256,-1.83353,2.410036,0.0003264978,0.9716296,0.234915,0.8916113
1150,1150,15864,6.0,92.9248,0.07022088,3.911885,0.02463478,1.14806,0.7085435,-1.788215,2.373445,5.067628e-05,1.082252,0.1902258,0.8994899
1154,1154,18489,14.0,93.3166,0.07368311,3.970608,0.02526816,1.062369,0.7164431,-2.190037,2.600804,-5.394674e-05,1.085636,0.1940331,0.9284465
1160,1160,16425,5.0,93.2653,0.08337879,3.686909,0.0236663,1.014622,0.6673889,-1.574064,2.642854,-0.0001234092,0.9370059,0.2417767,0.8747835
1163,1163,15753,1.0,92.3867,0.07878817,3.654533,0.02494319,1.086542,0.6465457,-1.5309,2.637621,5.294711e-05,0.9260875,0.2496894,0.8309158
1168,1168,15964,10.0,91.3272,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.565284,-0.0002104916,0.8672551,0.2255691,0.8857804
1170,1170,16003,7.0,91.8086,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.801143,-2.781705e-05,0.8298017,0.2255691,0.8857804
1173,1173,19440,8.0,90.6583,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.926697,-0.0002027004,1.040229,0.2255691,0.8857804
1174,1174,19234,8.0,90.1815,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.867545,-6.184372e-05,1.026073,0.2255691,0.8857804
1176,1176,18339,1.0,91.1771,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.792041,-0.0001992843,1.072106,0.2255691,0.8857804
1182,1182,19184,2.0,91.6233,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.489659,-7.242735e-05,1.19801,0.2255691,0.8857804
1192,1192,15861,9.0,94.1586,0.1866084,2.04964,0.02603629,0.910966,0.7137393,-0.9092482,2.123006,0.00013702,1.361267,0.4186864,0.6180073
1194,1194,18423,6.0,92.2631,0.1728549,2.279726,0.02578713,0.8852538,0.7453379,-0.743088,2.101861,0.0002165635,1.152243,0.3587326,0.6667994
1199,1199,19829,1.0,91.7474,0.1770897,2.126692,0.02149053,0.9509598,0.7731105,-0.5526571,2.391861,-0.0001077441,0.86864,0.3333185,0.6704997
1204,1204,16595,1.0,90.6918,0.1000336,3.421752,0.02245393,0.969777,0.7266018,-0.9615706,2.730088,-9.589302e-05,1.172972,0.2332259,0.880704
1205,1205,18145,7.0,91.1653,0.1000336,3.421752,0.02245393,0.969777,0.7266018,-0.9615706,2.614809,0.0003072097,1.094796,0.2332259,0.880704
1236,1236,18872,1.0,91.9842,0.140549,2.576031,0.01926027,1.1367,0.7750761,-0.8197223,2.375728,-0.0002462707,1.202737,0.2670917,0.812474
1237,1237,17303,3.0,97.0575,0.144642,2.73895,0.01899572,1.043952,0.7701083,-1.207877,2.422491,-0.0002363472,1.222962,0.2770039,0.8588037
1245,1245,16039,1.0,90.7973,0.1242214,2.895741,0.02094355,1.1644,0.7994285,-0.9867143,2.191828,5.505023e-05,1.134426,0.2281527,0.8859761
1254,1254,17111,5.0,92.9706,0.1107495,2.893752,0.02305372,1.229302,0.7716859,-1.269228,2.162807,-0.0002097996,1.161474,0.2257725,0.8197431
1256,1256,19113,14.0,93.5209,0.1107495,2.893752,0.02305372,1.229302,0.7716859,-1.269228,2.472329,-0.0003846144,1.002087,0.2257725,0.8197431
1260,1260,19873,1.0,92.5373,0.09942993,3.29915,0.02289001,1.124582,0.7316424,-1.517721,2.01582,-0.0003243054,1.126822,0.2297104,0.8756659
1261,1261,18208,4.0,94.9882,0.1383313,2.74667,0.02112067,1.06178,0.7531097,-1.422377,2.012042,-0.0003322256,1.125849,0.2822697,0.8268416
1263,1263,16269,4.0,94.3591,0.136134,2.73353,0.0196069,1.046996,0.7541043,-1.552188,2.041532,-0.0003315518,1.127861,0.2749997,0.8174444
1269,1269,19976,2.0,92.4514,0.1812725,2.050844,0.02043462,0.8970468,0.6935081,-0.4325985,2.23313,-0.0003897236,0.9394078,0.4207294,0.621858
1286,1286,16726,4.0,92.7904,0.1067824,3.593151,0.02561231,0.863286,0.775956,-0.4566586,2.64018,-9.645284e-05,1.020807,0.2209552,0.9469374
1290,1290,18072,1.0,93.7153,0.1238969,3.11613,0.02412968,0.889253,0.729429,-0.07859324,3.037248,4.720057e-05,0.9150693,0.2794212,0.8353101
1296,1296,16791,4.0,94.0315,0.09736788,3.596136,0.0259882,0.9398209,0.7843194,-0.3611495,2.822272,-6.518632e-05,1.29836,0.2015749,0.9131451
1303,1303,19951,4.0,93.4679,0.1358394,2.680105,0.02329361,0.9641045,0.7619066,0.1076704,2.839126,-0.0002453293,0.9046605,0.2752398,0.746462
1307,1307,16112,12.0,93.4834,0.1133805,3.194539,0.02035491,0.9682715,0.7750123,0.5399138,2.965294,-0.0003072899,1.097377,0.2237258,0.8816729
1312,1312,15853,13.0,92.2129,0.1531551,2.566919,0.02135552,0.8137534,0.6584625,-0.1433523,3.103742,-0.0003555528,1.091004,0.4039801,0.6982277
1316,1316,17962,5.0,92.1103,0.1907775,2.042582,0.02463355,0.8156749,0.7032777,0.05802162,2.547894,-0.0001330888,0.9865979,0.4368285,0.600373
1326,1326,16170,2.0,92.0617,0.1555847,2.269894,0.02207634,1.05419,0.678327,0.05287084,2.54747,-0.000426527,1.036347,0.3875126,0.6705997
1329,1329,15218,10.0,91.1271,0.1134758,3.008936,0.02250305,1.097199,0.694155,0.06804196,2.477026,-0.0003192709,0.988489,0.2835377,0.8139994
1338,1338,18751,1.0,90.9197,0.1187641,2.721395,0.02355892,1.137917,0.6589463,-0.6098489,2.572227,0.0001111167,0.8618409,0.3292581,0.7218308
1339,1339,19451,7.0,91.1728,0.1030963,2.934385,0.02115519,1.172819,0.6635504,-0.4751138,2.602277,0.0001042071,0.8464857,0.2836608,0.7567346
1343,1343,17670,1.0,94.198,0.1030963,2.934385,0.02115519,1.172819,0.6635504,-0.4751138,2.372361,0.0004013106,0.7685739,0.2836608,0.7567346
1351,1351,19238,1.0,90.6847,0.1588619,2.266741,0.02075732,1.179336,0.7988693,-0.60325,2.206024,3.731571e-05,0.9292952,0.2824595,0.7669492
1353,1353,19559,5.0,92.1609,0.1774095,1.776106,0.01980416,1.177222,0.7627271,-0.769127,2.182354,9.967503e-05,1.191775,0.3401063,0.6340691
1361,1361,15119,5.0,91.2947,0.1289077,2.262724,0.01951188,1.293822,0.6822639,-0.8838392,2.174208,8.145583e-05,1.050633,0.3202338,0.6765613
1362,1362,16682,3.0,91.2732,0.0973216,3.043681,0.01961629,1.281497,0.7036434,-1.109335,2.203665,8.614269e-05,1.060677,0.2374847,0.8275372
1367,1367,19785,8.0,91.5471,0.0973216,3.043681,0.01961629,1.281497,0.7036434,-1.109335,2.344988,4.476433e-05,0.9898576,0.2374847,0.8275372
1369,1369,18633,8.0,91.3611,0.0973216,3.043681,0.01961629,1.281497,0.7036434,-1.109335,2.225957,-0.0001124412,0.927183,0.2374847,0.8275372
1373,1373,18778,2.0,90.4716,0.1239575,2.733423,0.01906415,1.151032,0.7002334,-0.7159942,2.192596,2.065679e-05,1.157781,0.2930001,0.7932281
1374,1374,15411,3.0,90.8184,0.1239575,2.733423,0.01906415,1.151032,0.7002334,-0.7159942,2.564155,2.426699e-05,1.014489,0.2930001,0.7932281
1375,1375,17986,6.0,90.3607,0.1137252,2.83423,0.01960235,1.1192,0.70941,-0.7135222,2.582249,3.174988e-05,1.010507,0.2662064,0.7768493
1378,1378,17558,9.0,91.9373,0.1110793,2.977539,0.02198237,1.158959,0.7469737,0.4241163,2.971409,-3.088095e-05,1.08018,0.2396292,0.8297133
1379,1379,17808,4.0,92.1706,0.1182341,3.00836,0.02023995,1.066832,0.7462016,0.4781587,3.032864,-2.745632e-05,1.071032,0.2498455,0.8565901
1382,1382,17442,4.0,90.6359,0.1099084,3.097433,0.01943701,0.9793756,0.6636451,0.01361163,2.913849,7.834343e-05,0.9581703,0.2951459,0.8080657
1388,1388,18285,2.0,90.1131,0.1099084,3.097433,0.01943701,0.9793756,0.6636451,0.01361163,2.936983,-7.422826e-05,1.017152,0.2951459,0.8080657
1392,1392,17514,1.0,92.7905,0.1099084,3.097433,0.01943701,0.9793756,0.6636451,0.01361163,2.239517,6.185921e-06,0.9484704,0.2951459,0.8080657
1400,1400,18208,3.0,90.5764,0.07087355,3.98026,0.0196958,1.108032,0.6433573,-0.2917168,2.583674,7.969378e-05,0.8806961,0.2203711,0.9563332
1403,1403,16425,2.0,91.3072,0.07305865,3.916272,0.02079238,1.110562,0.6664411,-0.4844517,2.751564,-5.75193e-06,1.066111,0.2127581,0.9437985
1406,1406,16779,15.0,89.7079,0.07305865,3.916272,0.02079238,1.110562,0.6664411,-0.4844517,2.411085,0.0001286108,0.9668642,0.2127581,0.9437985
1414,1414,15087,8.0,90.385,0.05901546,4.391507,0.02117246,1.062878,0.6627258,-1.092327,2.611585,-0.0001788825,1.059015,0.1840415,0.992112
1418,1418,19397,9.0,91.2381,0.05901546,4.391507,0.02117246,1.062878,0.6627258,-1.092327,2.133457,-7.965279e-05,0.9404832,0.1840415,0.992112
1426,1426,16130,1.0,90.5653,0.05222858,4.727108,0.02233531,1.081984,0.6847306,-1.199338,2.729971,0.0001521381,1.080917,0.1604075,1.057796
1442,1442,19361,2.0,93.5598,0.1024343,3.367384,0.0210044,1.050502,0.7399297,-1.753535,2.291432,8.822164e-05,0.9135452,0.226637,0.9145143
1443,1443,17814,1.0,94.0338,0.1024343,3.367384,0.0210044,1.050502,0.7399297,-1.753535,2.507826,5.007995e-05,0.9610828,0.226637,0.9145143
1447,1447,19128,3.0,93.0977,0.09933124,3.504566,0.02167755,0.9023226,0.7322228,-1.729747,2.423071,-8.511574e-06,0.8708328,0.2269008,0.8974305
1450,1450,18893,1.0,91.3693,0.1526213,2.505877,0.02190235,0.8679164,0.7430427,-0.9422337,2.323462,3.889347e-05,0.9549834,0.3172682,0.7079677
1453,1453,18741,3.0,91.211,0.1365215,2.548919,0.02306615,0.9471583,0.6920599,-0.7689378,2.834462,-3.894001e-05,1.09827,0.3345503,0.681857
1456,1456,18138,1.0,92.9583,0.1456059,2.231267,0.01960965,0.9524681,0.6534515,-0.746118,2.091439,0.0002332337,0.980711,0.3884311,0.6115581
1459,1459,17107,7.0,91.5554,0.1422041,2.394206,0.01900118,0.9050886,0.6437015,-0.4074556,2.364969,0.0001157138,0.8721358,0.3906088,0.6433397
1460,1460,15763,1.0,91.5812,0.1422041,2.394206,0.01900118,0.9050886,0.6437015,-0.4074556,2.182795,-0.0001004319,0.9273593,0.3906088,0.6433397
1474,1474,16360,1.0,91.4128,0.1749024,2.195869,0.02205146,0.9061499,0.7006907,-0.1640164,2.867191,0.0002465341,0.9802244,0.4024667,0.6539574
1476,1476,16146,10.0,91.498,0.1749024,2.195869,0.02205146,0.9061499,0.7006907,-0.1640164,3.000167,-0.0001039941,0.7847584,0.4024667,0.6539574
1482,1482,17731,1.0,92.5522,0.1031262,3.124826,0.02046973,1.017041,0.7174181,-0.8137054,2.17467,-4.529417e-05,0.8487779,0.2413887,0.801957
1483,1483,16066,1.0,92.5236,0.1142048,2.926666,0.01897675,1.029995,0.729365,-0.4426596,2.1683,-5.598796e-05,0.8279258,0.2515647,0.795284
1492,1492,17178,2.0,92.5262,0.1097338,3.195037,0.01903024,1.005459,0.6968173,-1.011088,2.694423,-2.916053e-05,1.173509,0.2665164,0.8680651
1496,1496,17749,7.0,91.2119,0.1361553,2.371121,0.02233583,1.110208,0.6998488,-0.8174763,2.138794,7.654252e-05,1.015802,0.3249061,0.6724786
1502,1502,15302,1.0,91.93,0.1123567,2.947721,0.02346234,1.028998,0.6883091,-1.10796,2.874192,0.0001754502,1.162279,0.2880371,0.7555393
1506,1506,18800,6.0,91.6146,0.1730045,2.102755,0.02528455,0.9699637,0.6982237,-0.3439873,2.407587,-0.0001121713,1.237623,0.4080544,0.6237197
1507,1507,19499,5.0,94.0549,0.1730045,2.102755,0.02528455,0.9699637,0.6982237,-0.3439873,2.058408,-9.175209e-05,1.377548,0.4080544,0.6237197
1511,1511,15816,5.0,94.3023,0.09015063,3.3967,0.02005633,1.017434,0.6768974,-1.007877,2.321497,3.773142e-05,1.376987,0.2419326,0.8305969
1512,1512,18279,1.0,94.1638,0.1226006,2.862922,0.02020043,0.9935318,0.6778136,-0.9590087,2.292132,3.371577e-05,1.381196,0.3122232,0.7734302
1518,1518,19868,4.0,91.2902,0.1373303,2.217476,0.0187777,1.200224,0.6886268,-0.8706852,2.288459,-7.638667e-05,1.068434,0.3305564,0.6660569
1520,1520,18015,1.0,90.1746,0.1468559,2.256476,0.02190021,1.105056,0.6850909,-0.3768779,2.288353,-6.655065e-05,1.045356,0.3609254,0.6612812
1523,1523,16322,1.0,91.7769,0.1522391,2.229777,0.02294986,1.072592,0.6559088,0.07283005,2.58388,1.154847e-05,0.8280255,0.4087085,0.6426653
1528,1528,15916,26.0,89.8994,0.1030708,3.072969,0.02496659,1.126022,0.6539483,-0.3522583,2.057722,7.116774e-05,0.9022661,0.300905,0.7675241
