,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
752,752,7908,1.0,91.8061,0.1557687,2.416723,0.02110677,0.9920715,0.7267493,-1.049873,2.548006,-0.0001364062,0.9469027,0.3361065,0.723167
753,753,5612,1.0,92.1804,0.1703782,2.137383,0.02085974,1.042864,0.7385154,-1.230227,2.500051,-0.0001450626,0.9642225,0.3518157,0.6821557
758,758,5655,4.0,91.5954,0.1814228,1.808748,0.02391102,1.142533,0.6770051,-0.1776904,2.757164,0.0003080148,1.018763,0.449404,0.5954095
763,763,7400,5.0,91.4417,0.1814228,1.808748,0.02391102,1.142533,0.6770051,-0.1776904,2.842779,4.247542e-05,0.9699141,0.449404,0.5954095
765,765,8612,4.0,92.208,0.1892907,1.796991,0.02402315,1.040594,0.716472,0.2972244,2.890063,4.236959e-05,0.8943541,0.4168022,0.5902815
770,770,5015,1.0,90.6198,0.1422299,2.750367,0.01906596,1.009815,0.79446,-0.2680206,2.367575,0.0002401571,0.8933254,0.2565725,0.8473005
773,773,5829,4.0,93.697,0.1808838,1.940801,0.01979734,1.074695,0.8099879,-0.2861132,2.273488,0.0001488276,0.821001,0.3068607,0.6745625
775,775,6661,2.0,94.3046,0.1855118,2.215713,0.0191669,0.9759868,0.8124077,-0.7662729,2.411105,0.0004235029,0.7400059,0.3110923,0.7501873
778,778,9555,1.0,92.5546,0.1855118,2.215713,0.0191669,0.9759868,0.8124077,-0.7662729,2.460839,0.0003650112,0.8238773,0.3110923,0.7501873
784,784,5857,2.0,94.668,0.1671911,2.153273,0.01923801,1.09482,0.7432763,-0.9779233,2.282246,0.0003611094,0.7553448,0.3386188,0.7066283
786,786,8166,7.0,93.2895,0.1812414,1.951197,0.02090175,1.028554,0.735398,-1.167543,2.737822,0.0002945614,0.9048932,0.3749695,0.6377795
790,790,5482,1.0,91.4483,0.1543977,2.435374,0.02232815,1.022729,0.7752828,-1.17694,2.49582,0.0001818621,1.043083,0.2950936,0.7433558
796,796,7817,1.0,89.8639,0.1682425,2.374583,0.02489604,0.9979986,0.7707475,-0.7679563,2.121613,0.0001255429,1.073879,0.3262051,0.7360461
800,800,6893,2.0,93.9888,0.1707998,2.325106,0.02168168,0.9159057,0.773824,-1.71512,2.116739,0.0001347866,0.9545731,0.3225191,0.7129443
806,806,7989,2.0,92.7179,0.1774598,2.115554,0.01983063,1.027252,0.7984555,-1.46127,2.133268,0.000317812,0.9686967,0.3104705,0.7073644
807,807,6526,16.0,93.2734,0.2149247,1.859114,0.01966049,0.8679999,0.8018865,-1.383423,2.168682,0.0003228643,0.9684577,0.3658185,0.6378548
815,815,6956,3.0,92.1722,0.1486061,2.661405,0.02311379,1.041624,0.7724625,-0.2029803,2.183067,0.0004129301,0.8518105,0.2888629,0.814702
817,817,6685,1.0,90.8472,0.1269709,2.947792,0.02447537,1.179082,0.7793569,-0.02618322,2.318976,0.0001434884,0.9726755,0.250397,0.8978678
819,819,9855,5.0,93.9646,0.1211447,2.961065,0.02466816,1.254713,0.7980543,0.03200423,2.549287,0.0001776492,0.9056927,0.2299562,0.9123398
830,830,9127,4.0,90.7207,0.08165116,3.489544,0.02410959,1.093656,0.6457291,-0.8858855,2.78813,7.70848e-05,1.07632,0.2551884,0.7936845
831,831,6267,1.0,92.5132,0.07164083,3.902094,0.02358724,0.9409765,0.6439895,-1.478255,2.884606,9.782636e-05,1.100919,0.231172,0.8469939
840,840,9834,4.0,92.3015,0.1410628,2.706137,0.02322411,0.8839649,0.7280746,-1.366554,2.811892,-0.000144993,1.030703,0.3111362,0.7412798
853,853,7439,1.0,92.1858,0.0709097,4.118678,0.0246116,1.111203,0.7757822,-0.7298364,2.881846,0.0002016713,1.182508,0.1597863,1.003747
855,855,8310,1.0,91.4192,0.09907079,3.504492,0.02226005,1.042872,0.7818335,-0.8103722,3.03673,7.030178e-05,1.159559,0.1995456,0.9519254
861,861,9022,1.0,91.846,0.06825914,4.154985,0.02084976,0.9816786,0.7453813,-1.531765,3.036691,2.240472e-05,1.079286,0.1615445,0.9766775
862,862,5710,3.0,92.0062,0.06825914,4.154985,0.02084976,0.9816786,0.7453813,-1.531765,2.725456,-6.417576e-06,1.075055,0.1615445,0.9766775
874,874,5962,3.0,92.1729,0.1274573,2.966504,0.02173003,0.9268255,0.7385276,-0.5580955,2.090659,0.00020203,1.282774,0.274707,0.8184691
878,878,6647,3.0,90.1933,0.1430741,2.832809,0.02467865,0.9290011,0.7438143,-0.01170761,2.653345,5.666322e-05,0.9920026,0.3043722,0.8071005
881,881,9876,1.0,91.6898,0.1767699,2.096119,0.02517073,0.9569358,0.7393597,-0.1761692,2.804066,9.334808e-05,1.177586,0.3705913,0.6372976
884,884,6420,2.0,91.7821,0.1148632,2.68155,0.02367152,1.073328,0.6548276,-0.638931,2.776817,0.0002335552,1.067369,0.3245781,0.6731051
885,885,9554,2.0,91.9284,0.14171,2.304735,0.02174569,1.029149,0.6811792,-0.305642,2.778284,0.0002236433,1.050249,0.3536596,0.6416879
891,891,9918,7.0,93.1152,0.1035724,3.280511,0.02385574,1.035658,0.6627158,-0.6194835,2.263231,0.0003589623,1.243981,0.2916087,0.8365155
895,895,6769,5.0,93.4851,0.1950351,1.815921,0.02276028,1.055364,0.7674035,-0.685788,2.098377,0.0003272665,1.277971,0.3709229,0.6303424
897,897,7930,7.0,90.4707,0.1950351,1.815921,0.02276028,1.055364,0.7674035,-0.685788,2.185905,-5.323602e-05,1.071885,0.3709229,0.6303424
902,902,7124,6.0,91.5558,0.1846945,2.09645,0.02058007,0.9906601,0.6982206,-0.319199,2.489415,0.0003219671,1.03392,0.422387,0.6700033
908,908,7214,6.0,89.8184,0.2089405,1.989537,0.02115603,0.8345583,0.6964153,-0.06298523,2.590131,1.274584e-05,0.9758325,0.4757596,0.6269958
909,909,5278,5.0,89.9285,0.1956158,2.081725,0.02327437,0.9410998,0.728156,0.02145739,2.507461,5.969457e-06,0.9795947,0.4140506,0.6680701
910,910,8933,1.0,92.1373,0.1956158,2.081725,0.02327437,0.9410998,0.728156,0.02145739,3.092183,3.710453e-05,0.9449897,0.4140506,0.6680701
914,914,6217,2.0,90.7994,0.1848766,1.984924,0.02490228,0.9651097,0.728709,-0.5158563,3.009728,1.680442e-05,0.9306873,0.3962644,0.6184633
916,916,6972,3.0,94.1508,0.1848766,1.984924,0.02490228,0.9651097,0.728709,-0.5158563,2.32531,0.0004668327,1.203262,0.3962644,0.6184633
918,918,6480,4.0,93.47,0.2208903,1.903706,0.02599059,0.8946034,0.7398619,-0.4703163,2.293974,0.000461533,1.216012,0.4521867,0.6288556
929,929,5272,2.0,90.8949,0.2218227,1.702915,0.02535931,0.9382456,0.6959808,-0.5275137,2.753515,7.670934e-05,1.121283,0.5116261,0.5706748
936,936,6515,4.0,89.7065,0.2333941,1.793057,0.0250717,0.8661289,0.7189019,-0.3048615,2.032784,9.727711e-05,1.027441,0.5013544,0.5994215
937,937,6806,9.0,92.3856,0.2333941,1.793057,0.0250717,0.8661289,0.7189019,-0.3048615,2.070786,0.0004648706,0.9730379,0.5013544,0.5994215
942,942,5553,4.0,91.7959,0.2333941,1.793057,0.0250717,0.8661289,0.7189019,-0.3048615,2.439562,0.0003681937,0.9166176,0.5013544,0.5994215
943,943,8251,3.0,92.6169,0.2406814,1.878377,0.02452947,0.7768908,0.7534021,-0.3852017,2.46415,0.000371449,0.9216236,0.4683723,0.620111
945,945,8131,7.0,92.4922,0.2406814,1.878377,0.02452947,0.7768908,0.7534021,-0.3852017,2.550291,0.000425104,0.9080168,0.4683723,0.620111
947,947,7601,1.0,91.3581,0.2406814,1.878377,0.02452947,0.7768908,0.7534021,-0.3852017,2.622172,0.0002006423,0.9358158,0.4683723,0.620111
948,948,6211,6.0,91.1749,0.2406814,1.878377,0.02452947,0.7768908,0.7534021,-0.3852017,2.7201,0.0001375536,0.9247438,0.4683723,0.620111
950,950,7804,8.0,89.8446,0.24344,1.854532,0.02394745,0.8377965,0.7809541,-0.2687204,2.921541,7.334819e-05,1.029543,0.4394758,0.6438066
952,952,9948,16.0,91.5203,0.24344,1.854532,0.02394745,0.8377965,0.7809541,-0.2687204,2.548685,-2.768035e-05,1.202494,0.4394758,0.6438066
953,953,6207,5.0,90.8558,0.24344,1.854532,0.02394745,0.8377965,0.7809541,-0.2687204,2.11147,0.0001940789,1.037048,0.4394758,0.6438066
959,959,8937,17.0,90.482,0.2361192,1.957274,0.0256238,0.8606767,0.7934913,-0.03652079,2.527915,9.854265e-05,0.9155783,0.4167332,0.6731867
961,961,8455,9.0,91.3675,0.2361192,1.957274,0.0256238,0.8606767,0.7934913,-0.03652079,2.157018,-0.0003585277,1.013356,0.4167332,0.6731867
964,964,9726,2.0,90.9149,0.245697,1.76921,0.02258403,0.8155541,0.7662944,0.1773989,2.574346,-0.0002605321,1.030848,0.4579733,0.6133701
968,968,7782,1.0,92.7795,0.2335482,1.87364,0.02232815,0.7013466,0.6791825,-0.2684965,2.519737,-0.000315891,0.8627534,0.5560951,0.5781852
976,976,8705,3.0,92.9593,0.203461,1.762591,0.02015528,0.8416759,0.7069111,-0.8505537,2.298396,-0.0001671163,1.038204,0.4487693,0.5606598
977,977,9201,6.0,91.1141,0.1799714,2.23802,0.02181426,0.841655,0.6973812,-0.8066723,2.310275,-0.0001595744,1.034046,0.4162305,0.6598293
979,979,9479,1.0,92.7868,0.1799714,2.23802,0.02181426,0.841655,0.6973812,-0.8066723,2.292997,0.0003451921,1.058284,0.4162305,0.6598293
983,983,8393,9.0,90.1085,0.1535132,2.643834,0.02395064,0.8981695,0.7658232,-0.4288712,2.10478,0.0001195894,1.057477,0.303687,0.7653378
989,989,9947,6.0,93.7868,0.09758246,3.487243,0.02561803,1.053765,0.7936211,-0.3138037,2.709533,0.0003384363,1.193413,0.1966305,0.9128231
997,997,9016,3.0,90.4188,0.09452622,3.627768,0.02472307,1.055758,0.7898168,-0.3252805,2.448533,-9.240076e-05,1.117047,0.1921952,0.9636262
1000,1000,8641,7.0,89.4329,0.1171703,3.290537,0.02049662,0.9523143,0.7991065,-0.5581299,2.614483,-5.709179e-05,1.074247,0.2165946,0.9431069
1002,1002,6147,2.0,89.6746,0.1378864,2.828136,0.02056317,1.023654,0.8143283,-0.3687613,2.640918,0.0001414011,0.9972707,0.2399131,0.8643927
1006,1006,8164,1.0,91.4131,0.1274545,2.869874,0.02116841,0.9133132,0.7549063,-0.5591995,2.495099,-3.892998e-05,1.087235,0.2619256,0.7822479
1014,1014,7155,3.0,90.7531,0.1174153,3.344261,0.01975634,0.7583019,0.76582,-0.6634257,2.862804,0.0001208111,1.117953,0.2349879,0.8964388
1017,1017,6434,9.0,91.6508,0.1123988,3.172588,0.02043152,0.865886,0.7201081,-0.1701082,2.694339,-0.0002104088,1.118989,0.2573966,0.8218043
1019,1019,9781,5.0,92.4209,0.1123988,3.172588,0.02043152,0.865886,0.7201081,-0.1701082,2.118506,-0.0001569003,1.084335,0.2573966,0.8218043
1023,1023,8096,3.0,91.0798,0.132342,2.945108,0.01934088,0.8781686,0.7429458,-0.4746709,2.040838,-9.058807e-07,1.225967,0.2759706,0.8289152
1028,1028,5262,2.0,92.4442,0.1769387,1.969834,0.02012069,0.9968067,0.6911555,-0.2602272,2.075211,0.0003571202,1.196606,0.413869,0.6163542
1033,1033,8152,1.0,94.2575,0.1454309,2.543094,0.01915292,0.9695775,0.6673981,-0.4664915,2.013111,0.0005021971,1.029382,0.3709486,0.7259865
1034,1034,5541,18.0,92.8609,0.1454309,2.543094,0.01915292,0.9695775,0.6673981,-0.4664915,2.086596,0.0004716338,1.084443,0.3709486,0.7259865
1040,1040,9419,4.0,92.325,0.1334506,2.456047,0.0236413,1.142269,0.6913138,0.1233823,2.189216,-0.0002237966,1.138534,0.3300505,0.6928646
1042,1042,9694,1.0,93.1454,0.1073867,2.985428,0.02265205,1.061359,0.6898895,0.1923386,2.276588,-0.0002125296,1.121731,0.2745742,0.7617295
1044,1044,6242,1.0,94.5493,0.09733884,3.137605,0.02332123,1.16383,0.7054311,0.20838,2.522713,-0.0002234984,1.1982,0.2437624,0.7986645
1052,1052,6658,6.0,92.8834,0.1278701,3.211303,0.02335223,0.8446359,0.8114407,-0.08709941,2.766321,-0.0003865122,1.174324,0.2306473,0.8984233
1055,1055,6439,6.0,93.5648,0.1023069,3.587414,0.02452074,0.8687075,0.7959969,0.01705317,2.750114,-0.0002101124,1.237708,0.201183,0.9288625
1056,1056,9579,1.0,92.8169,0.158618,2.799591,0.02440077,0.7558136,0.8013475,-0.1394282,2.737622,-0.0002095814,1.255986,0.2860091,0.797108
1059,1059,6648,5.0,93.5892,0.1610941,2.409502,0.02392332,0.863941,0.7404272,-0.2132582,2.626881,0.0001142621,1.275858,0.3386548,0.6845827
1060,1060,5326,7.0,91.1458,0.1610941,2.409502,0.02392332,0.863941,0.7404272,-0.2132582,2.757064,6.106207e-05,1.029954,0.3386548,0.6845827
1068,1068,7704,1.0,92.7839,0.1033528,3.398738,0.02043195,0.7980839,0.7254983,-1.295928,2.390304,0.0001501422,1.039579,0.2364004,0.8503842
1071,1071,7785,3.0,91.3995,0.1101992,3.324914,0.02117833,0.9007055,0.7396346,-1.00004,2.498189,5.967826e-05,1.126396,0.2413297,0.8851302
1081,1081,6529,1.0,93.9462,0.09643975,3.094009,0.02605463,1.26849,0.7437626,-0.929764,2.812226,0.000281382,1.012222,0.2226,0.8033007
1082,1082,8777,13.0,93.5073,0.09643975,3.094009,0.02605463,1.26849,0.7437626,-0.929764,2.934771,0.0002861642,0.9089051,0.2226,0.8033007
1083,1083,8462,2.0,93.3094,0.08500722,3.471169,0.02558739,1.221145,0.7514649,-1.062274,2.973565,0.0002910142,0.9129874,0.1969875,0.8669022
1089,1089,6609,1.0,92.0963,0.1485318,2.331292,0.02494021,1.217607,0.7747767,-1.166868,2.122588,-0.0002704835,1.022504,0.2900587,0.7432173
1091,1091,9568,6.0,91.2065,0.1241186,2.977971,0.02410403,1.031386,0.7966564,-1.291863,2.385242,-0.0002112751,1.085856,0.2345609,0.843959
1093,1093,7551,3.0,90.8131,0.1241186,2.977971,0.02410403,1.031386,0.7966564,-1.291863,2.146857,-1.767256e-05,1.134898,0.2345609,0.843959
1098,1098,7064,2.0,90.3105,0.1380423,2.840112,0.02198438,0.8998247,0.7737312,-0.9885946,2.133921,4.679539e-05,0.9915977,0.268384,0.8047133
1105,1105,5870,1.0,90.7522,0.1378575,2.83199,0.02370908,0.9377978,0.7681626,-1.036153,2.847883,0.0001381729,1.073096,0.274899,0.8025542
1112,1112,9723,9.0,91.0385,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.409118,-0.0001769972,0.9900522,0.1568235,1.058201
1113,1113,5854,1.0,91.1991,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.215065,-0.0001370694,1.11116,0.1568235,1.058201
1119,1119,8207,1.0,91.346,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.649878,5.668522e-05,0.8617843,0.1568235,1.058201
1122,1122,9350,2.0,91.2947,0.1244023,2.702387,0.02449908,1.170172,0.7345235,-1.276587,2.287436,8.46501e-05,1.011603,0.2771801,0.7666083
1123,1123,9678,3.0,91.4541,0.1244023,2.702387,0.02449908,1.170172,0.7345235,-1.276587,2.062483,0.00014175,1.009615,0.2771801,0.7666083
1130,1130,8034,9.0,93.1428,0.1428752,2.376815,0.02503053,1.109066,0.7503963,-1.560646,2.05611,0.0001478749,1.028966,0.2993278,0.6957618
1133,1133,5418,1.0,97.2843,0.1351875,2.510983,0.02494695,1.102566,0.7285106,-2.083608,2.231113,-9.080545e-05,1.212092,0.30294,0.7100002
1141,1141,8362,1.0,93.4356,0.1085786,3.210554,0.02322394,0.9564993,0.7413793,-1.958576,2.464844,0.0001840309,0.9515199,0.2409683,0.8319324
1144,1144,6529,1.0,94.0671,0.1052019,2.974573,0.02495092,1.098423,0.7203042,-1.588012,2.218807,0.0003483014,0.988413,0.2520959,0.7508794
1145,1145,5941,2.0,94.0497,0.1052019,2.974573,0.02495092,1.098423,0.7203042,-1.588012,2.406673,0.0003229366,0.9527615,0.2520959,0.7508794
1147,1147,8623,11.0,94.2063,0.07022088,3.911885,0.02463478,1.14806,0.7085435,-1.788215,2.429933,0.0003206335,0.9627303,0.1902258,0.8994899
1152,1152,8894,1.0,93.4063,0.07368311,3.970608,0.02526816,1.062369,0.7164431,-2.190037,2.675458,-1.32984e-05,1.053423,0.1940331,0.9284465
1153,1153,5273,8.0,94.2841,0.07368311,3.970608,0.02526816,1.062369,0.7164431,-2.190037,2.541481,-9.663764e-05,1.094752,0.1940331,0.9284465
1164,1164,6682,3.0,91.895,0.07878817,3.654533,0.02494319,1.086542,0.6465457,-1.5309,2.157363,-0.0001698607,0.9435576,0.2496894,0.8309158
1169,1169,5747,1.0,90.8403,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.627296,-0.0001537393,0.8949064,0.2255691,0.8857804
1175,1175,9495,1.0,90.6783,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.597667,-0.0002133965,1.070096,0.2255691,0.8857804
1178,1178,8961,9.0,91.7148,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.760664,-0.0001672952,1.224086,0.2255691,0.8857804
1181,1181,9619,7.0,90.7088,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.704001,-7.396816e-05,1.048536,0.2255691,0.8857804
1184,1184,8275,2.0,91.5442,0.1337545,2.78012,0.02573858,0.989309,0.7457506,-0.8696992,2.331286,-0.0001651366,1.21045,0.287942,0.7675575
1191,1191,5776,1.0,94.8003,0.1866084,2.04964,0.02603629,0.910966,0.7137393,-0.9092482,2.025726,3.957469e-05,1.395172,0.4186864,0.6180073
1201,1201,8453,5.0,90.623,0.1000336,3.421752,0.02245393,0.969777,0.7266018,-0.9615706,2.487397,-8.558617e-05,0.873549,0.2332259,0.880704
1206,1206,9464,7.0,91.4348,0.1000336,3.421752,0.02245393,0.969777,0.7266018,-0.9615706,2.353437,0.0003330603,1.09595,0.2332259,0.880704
1208,1208,9520,2.0,90.4721,0.142197,2.533112,0.02257124,1.032773,0.7390586,-0.6168585,2.421464,0.0001942081,0.9803867,0.3028379,0.7343929
1211,1211,5127,1.0,91.5986,0.1401054,2.656497,0.02314034,0.9630765,0.7837219,-0.8881206,2.673554,-8.801922e-05,1.112623,0.266826,0.757625
1219,1219,5141,5.0,90.5256,0.1250819,3.239935,0.02328951,0.8869214,0.8179502,-0.0820296,2.924894,-0.000135995,0.9178003,0.2227297,0.9163203
1225,1225,9530,1.0,90.5711,0.1250819,3.239935,0.02328951,0.8869214,0.8179502,-0.0820296,2.659981,0.0001005908,0.9457736,0.2227297,0.9163203
1226,1226,7160,7.0,93.0483,0.1250819,3.239935,0.02328951,0.8869214,0.8179502,-0.0820296,2.550541,0.0001218149,0.9162499,0.2227297,0.9163203
1229,1229,5485,11.0,94.9999,0.1038636,3.651461,0.02054608,1.030251,0.8001829,-0.1092514,2.335491,-0.0002463198,0.7499544,0.1953073,1.074457
1230,1230,9279,4.0,95.0459,0.1038636,3.651461,0.02054608,1.030251,0.8001829,-0.1092514,2.767306,-0.0003111828,0.8367581,0.1953073,1.074457
1233,1233,5616,2.0,92.7526,0.09023423,3.815295,0.02071477,1.048441,0.7564806,0.06286501,2.474011,-0.0002334933,1.140493,0.1950033,1.049628
1234,1234,6774,1.0,93.5507,0.1845311,2.135403,0.02012105,1.141833,0.8190126,0.008860548,2.284455,-0.0002681884,1.174935,0.3060553,0.7805003
1235,1235,6165,1.0,92.3657,0.1702861,1.950426,0.01983829,1.221511,0.7748792,-0.2749499,2.290043,-0.0002638636,1.183152,0.3177157,0.6950875
1244,1244,9860,3.0,92.4232,0.1242214,2.895741,0.02094355,1.1644,0.7994285,-0.9867143,2.234214,-0.0001466724,1.261155,0.2281527,0.8859761
1247,1247,5158,1.0,90.8334,0.1242214,2.895741,0.02094355,1.1644,0.7994285,-0.9867143,2.353957,3.839175e-05,1.008131,0.2281527,0.8859761
1257,1257,8014,1.0,93.07,0.09567038,3.280756,0.02318818,1.118138,0.7128221,-1.577273,2.577002,-0.000362881,1.007245,0.2351881,0.8344848
1268,1268,9980,1.0,92.0209,0.1812725,2.050844,0.02043462,0.8970468,0.6935081,-0.4325985,2.233664,-0.0003429614,0.9534449,0.4207294,0.621858
1274,1274,8993,1.0,92.3574,0.1953691,2.453572,0.02213036,0.7045106,0.7806687,0.03390461,2.08625,-0.0002216187,1.02666,0.3579389,0.7416934
1278,1278,5147,4.0,91.7949,0.1637913,2.497378,0.02494546,0.8688927,0.7019603,0.2422171,2.174949,-0.0001130232,0.8971331,0.384336,0.7089488
1281,1281,7507,8.0,93.216,0.1145852,2.975948,0.02578048,1.028342,0.7461296,-0.2684997,2.016145,-7.938654e-05,1.09851,0.2532916,0.7755812
1283,1283,5680,2.0,92.4438,0.1276221,3.383439,0.02465713,0.8009209,0.8036527,-0.3656524,2.089939,2.698482e-05,1.171274,0.2367757,0.9492679
1284,1284,6538,2.0,91.4276,0.1067824,3.593151,0.02561231,0.863286,0.775956,-0.4566586,2.086037,3.052123e-05,1.173601,0.2209552,0.9469374
1285,1285,7458,1.0,93.3714,0.1067824,3.593151,0.02561231,0.863286,0.775956,-0.4566586,2.2695,0.000168925,1.074463,0.2209552,0.9469374
1288,1288,5935,3.0,91.8413,0.1080128,3.332313,0.02420027,0.9796539,0.8073176,0.002201019,2.967163,3.392608e-05,0.9172188,0.2038432,0.8943484
1299,1299,9577,1.0,90.2284,0.09690056,3.683674,0.02531592,0.9695656,0.7962433,-0.3153712,2.803258,-0.0001697653,1.002349,0.1937854,0.9695536
1308,1308,5886,6.0,92.1153,0.1061179,3.402884,0.02215375,0.894791,0.7738832,-0.112459,2.987713,-0.0002890052,1.134279,0.215256,0.8931068
1315,1315,8933,2.0,91.0343,0.1617395,2.442993,0.02290061,0.8538716,0.6664328,0.1535124,2.606287,-0.0001323075,0.9684486,0.4171822,0.6809169
1317,1317,7385,5.0,92.6813,0.1907775,2.042582,0.02463355,0.8156749,0.7032777,0.05802162,2.252332,-0.0001401304,1.082528,0.4368285,0.600373
1318,1318,5362,1.0,92.9558,0.2011048,1.836836,0.02620811,0.912825,0.7075532,0.3871379,2.167201,-0.0001531283,1.075531,0.4553389,0.5757845
1323,1323,8861,2.0,90.7692,0.1305772,2.72294,0.02397968,0.9978033,0.6634133,-0.06957774,2.420333,-0.0003010703,0.972822,0.3526357,0.7252449
1325,1325,7737,3.0,91.9459,0.1555847,2.269894,0.02207634,1.05419,0.678327,0.05287084,2.377211,-0.0003187401,0.9718444,0.3875126,0.6705997
1328,1328,7620,3.0,92.152,0.1134758,3.008936,0.02250305,1.097199,0.694155,0.06804196,2.809268,-0.0003558792,0.9629977,0.2835377,0.8139994
1331,1331,8209,1.0,92.5238,0.0945371,3.21715,0.02129578,1.071232,0.6930361,-0.4180844,2.650934,-0.0001632025,1.16747,0.2425094,0.7955922
1336,1336,5599,3.0,90.9495,0.1187641,2.721395,0.02355892,1.137917,0.6589463,-0.6098489,2.678874,-0.000181645,0.9774037,0.3292581,0.7218308
1337,1337,5944,2.0,90.4947,0.1187641,2.721395,0.02355892,1.137917,0.6589463,-0.6098489,2.743354,5.803677e-05,0.9472826,0.3292581,0.7218308
1340,1340,8337,8.0,93.6727,0.1030963,2.934385,0.02115519,1.172819,0.6635504,-0.4751138,3.053226,0.0001861165,0.7428862,0.2836608,0.7567346
1344,1344,9776,8.0,94.9617,0.1030963,2.934385,0.02115519,1.172819,0.6635504,-0.4751138,2.018439,0.0003388352,0.6877051,0.2836608,0.7567346
1345,1345,6960,1.0,92.4104,0.1030963,2.934385,0.02115519,1.172819,0.6635504,-0.4751138,2.086042,0.0002845972,0.812811,0.2836608,0.7567346
1347,1347,6543,8.0,91.6104,0.1095065,2.833874,0.02049274,1.147788,0.6990624,-0.9540188,2.581914,9.33883e-05,0.9041531,0.2673349,0.7574843
1348,1348,9144,2.0,91.6334,0.1294765,2.640082,0.0190104,1.144293,0.7722338,-1.09469,2.53765,8.016209e-05,0.9211145,0.2500752,0.7990557
1354,1354,8672,1.0,93.1885,0.1774095,1.776106,0.01980416,1.177222,0.7627271,-0.769127,2.288276,0.000375403,1.081143,0.3401063,0.6340691
1358,1358,7309,3.0,93.5255,0.1436142,2.095933,0.01924196,1.248322,0.7357657,-0.9717343,2.453532,0.000348024,1.090705,0.3020225,0.6725716
1363,1363,9593,9.0,92.6319,0.0973216,3.043681,0.01961629,1.281497,0.7036434,-1.109335,2.167215,0.0002488563,1.213021,0.2374847,0.8275372
1364,1364,7196,7.0,91.6014,0.0973216,3.043681,0.01961629,1.281497,0.7036434,-1.109335,2.177837,0.000167165,1.143146,0.2374847,0.8275372
1365,1365,7521,1.0,91.5878,0.0973216,3.043681,0.01961629,1.281497,0.7036434,-1.109335,2.558415,-7.643282e-05,1.030205,0.2374847,0.8275372
1368,1368,7558,1.0,92.2001,0.0973216,3.043681,0.01961629,1.281497,0.7036434,-1.109335,2.496767,0.0001877257,0.9660778,0.2374847,0.8275372
1371,1371,9251,2.0,91.4341,0.0973216,3.043681,0.01961629,1.281497,0.7036434,-1.109335,2.210949,2.093549e-05,1.145209,0.2374847,0.8275372
1380,1380,5775,3.0,91.4758,0.1182341,3.00836,0.02023995,1.066832,0.7462016,0.4781587,2.804018,5.720137e-05,0.9471432,0.2498455,0.8565901
1381,1381,9489,1.0,90.7933,0.1499757,2.383599,0.01988824,0.982947,0.6670457,0.2131897,2.856313,6.947976e-05,0.9573261,0.3832073,0.6819359
