,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
686,686,12511,35.0,90.4674,0.06293009,4.370183,0.02159741,1.05788,0.6811687,-0.9874513,2.399332,-7.613036e-05,1.164821,0.1835632,1.030023
691,691,13779,8.0,91.7635,0.0704474,4.126922,0.02171873,1.060253,0.7104904,-1.068567,2.838927,0.0001535519,1.157324,0.1838568,1.001547
693,693,14405,1.0,91.1652,0.0704474,4.126922,0.02171873,1.060253,0.7104904,-1.068567,2.836511,0.0001266705,1.192663,0.1838568,1.001547
696,696,10173,3.0,91.0534,0.08501099,3.452858,0.02319353,1.088673,0.6550423,-0.8045578,3.003162,-5.346161e-05,1.181928,0.2536789,0.8105842
699,699,12345,6.0,91.0209,0.09394574,3.028308,0.0226518,1.257539,0.6411621,-0.1186263,2.964116,-5.073697e-06,1.086146,0.2851979,0.7501618
700,700,14594,4.0,91.7865,0.09394574,3.028308,0.0226518,1.257539,0.6411621,-0.1186263,2.895597,-2.420326e-05,0.8477704,0.2851979,0.7501618
715,715,13889,8.0,94.4142,0.1616141,1.870898,0.02506595,1.192933,0.6787484,0.6180898,2.309246,0.0002328126,1.210711,0.4066083,0.5848695
716,716,11765,2.0,95.1598,0.1616141,1.870898,0.02506595,1.192933,0.6787484,0.6180898,2.250962,4.519689e-05,1.236597,0.4066083,0.5848695
719,719,13893,4.0,91.2612,0.1216806,2.633765,0.02398078,1.010059,0.6414969,-0.5604789,2.691539,0.0001478353,1.127777,0.3555263,0.6607602
722,722,14782,1.0,94.1614,0.09543428,3.391788,0.02196315,1.067591,0.6584511,-0.7250274,2.985752,0.0001300412,1.132434,0.2722625,0.8582874
725,725,10861,4.0,94.0609,0.07540909,3.748108,0.02044046,0.94158,0.6761763,-0.4235065,3.103249,0.0003449875,1.030021,0.2110469,0.8447996
728,728,13623,2.0,91.4592,0.1026684,3.138478,0.01925658,1.038387,0.6725933,-0.6264119,2.705295,0.0002898017,0.9591622,0.2709417,0.8096115
734,734,13452,1.0,90.3733,0.1485505,2.442839,0.01999622,0.916615,0.7057896,-0.4794941,3.081259,2.598275e-05,0.9360615,0.3396458,0.6902491
736,736,11924,5.0,90.7096,0.08430112,3.876739,0.0198584,0.9451338,0.7914203,-1.036648,3.096006,2.816793e-05,0.9656663,0.1673255,1.000589
738,738,12762,1.0,91.5613,0.08430112,3.876739,0.0198584,0.9451338,0.7914203,-1.036648,3.111405,-0.0002072718,0.8940095,0.1673255,1.000589
739,739,13655,2.0,90.5834,0.08430112,3.876739,0.0198584,0.9451338,0.7914203,-1.036648,2.99462,-0.0001424677,0.9328896,0.1673255,1.000589
742,742,13259,1.0,91.3405,0.1074378,3.182125,0.02005476,0.9984359,0.7062593,-1.258485,2.710563,0.0001015793,0.9895786,0.2568889,0.8429283
743,743,14954,1.0,92.5418,0.1074378,3.182125,0.02005476,0.9984359,0.7062593,-1.258485,3.079212,-5.683606e-05,0.9747195,0.2568889,0.8429283
746,746,10138,1.0,92.3248,0.1071934,3.161303,0.01896583,1.012538,0.7219616,-1.530127,2.89364,-1.728747e-06,0.9951976,0.2432779,0.8492528
747,747,13856,1.0,92.1996,0.1071934,3.161303,0.01896583,1.012538,0.7219616,-1.530127,2.678141,-4.881747e-05,0.9059381,0.2432779,0.8492528
759,759,14048,1.0,90.6806,0.1814228,1.808748,0.02391102,1.142533,0.6770051,-0.1776904,2.520966,-4.864602e-05,0.9539898,0.449404,0.5954095
767,767,10876,1.0,90.7099,0.2023782,1.943655,0.01989145,0.8509008,0.742103,-0.166366,2.799709,-2.830178e-05,1.053969,0.4047702,0.6251382
776,776,13221,7.0,92.745,0.1855118,2.215713,0.0191669,0.9759868,0.8124077,-0.7662729,2.628334,0.0004691991,0.9807874,0.3110923,0.7501873
777,777,13104,37.0,93.4072,0.1855118,2.215713,0.0191669,0.9759868,0.8124077,-0.7662729,2.024997,0.0004623764,0.8349072,0.3110923,0.7501873
780,780,13805,7.0,92.6046,0.1814152,2.056551,0.02089069,1.083926,0.8071685,-0.3217778,2.496356,0.0003735184,0.862996,0.3115018,0.7133711
781,781,11612,1.0,94.1755,0.1467447,2.625238,0.02123149,1.074852,0.7853108,-1.022979,2.54891,0.0003897833,0.8939106,0.2734178,0.8213559
783,783,13200,4.0,95.0129,0.1809553,1.900757,0.02022216,1.087775,0.7798955,-1.364204,2.235982,0.0003619414,0.7854624,0.3318141,0.6555701
791,791,12277,1.0,91.4027,0.1543977,2.435374,0.02232815,1.022729,0.7752828,-1.17694,2.569539,-9.137256e-07,0.9193338,0.2950936,0.7433558
792,792,10752,3.0,91.3672,0.1543977,2.435374,0.02232815,1.022729,0.7752828,-1.17694,2.618115,0.0001414315,1.065433,0.2950936,0.7433558
798,798,13189,1.0,90.7968,0.1673293,2.338933,0.02371581,1.047018,0.8095872,-1.113254,2.008726,0.000117157,0.933448,0.2924626,0.754762
808,808,12508,7.0,93.4107,0.2149247,1.859114,0.01966049,0.8679999,0.8018865,-1.383423,2.196527,0.0002969464,0.8995804,0.3658185,0.6378548
810,810,14815,4.0,92.8337,0.1924188,1.762543,0.02244819,1.10359,0.7703415,-0.6825103,2.087096,0.0002826072,0.8652503,0.3631643,0.6263584
813,813,11349,20.0,93.0144,0.166848,1.94896,0.02462314,1.246826,0.729,-0.3092288,2.059728,0.00039746,0.8702916,0.3614989,0.6565576
822,822,14225,1.0,94.6478,0.16714,2.129883,0.02504925,1.227773,0.7606812,0.9142581,2.898413,6.628895e-05,1.051621,0.3332551,0.7226136
825,825,11792,1.0,91.9406,0.117516,2.615623,0.02212685,1.168236,0.6937251,-0.137397,3.063878,9.573718e-05,1.08052,0.2915027,0.707327
827,827,13590,2.0,92.1364,0.1301554,2.584837,0.02284028,1.176085,0.6928764,-0.5137484,3.032871,9.409652e-05,1.110522,0.3200311,0.7430765
828,828,10552,3.0,91.3436,0.11216,2.886595,0.02567508,1.134577,0.6759147,-0.2601688,3.050075,0.0001082083,1.093615,0.3031103,0.746109
835,835,10300,1.0,94.1697,0.08096832,3.803604,0.024413,0.9220299,0.654217,-1.468631,2.656898,0.0002426871,1.022285,0.2477231,0.8724277
838,838,11440,9.0,91.1962,0.09873446,3.457222,0.02409711,0.9021662,0.709714,-1.26894,2.73522,0.0001114527,0.9543298,0.2451404,0.8510283
839,839,13000,3.0,92.257,0.1410628,2.706137,0.02322411,0.8839649,0.7280746,-1.366554,2.694573,0.0001031558,0.9681436,0.3111362,0.7412798
844,844,13481,5.0,92.788,0.111424,3.075639,0.02235438,1.120166,0.7842438,-0.9769422,2.312645,-0.0003375203,1.203335,0.2185595,0.8653335
854,854,10301,2.0,91.8222,0.09907079,3.504492,0.02226005,1.042872,0.7818335,-0.8103722,2.911481,0.000201454,1.182791,0.1995456,0.9519254
858,858,14795,3.0,91.1226,0.09720782,3.66797,0.02121881,1.044773,0.7885466,-0.3169726,2.965133,-9.218212e-05,1.065974,0.1914919,1.030454
865,865,12820,6.0,90.864,0.09364568,3.593329,0.02015211,0.8372936,0.7412285,-0.9579599,2.913201,2.400269e-05,0.9775129,0.208296,0.8925702
866,866,14766,22.0,90.0187,0.1363675,2.90626,0.02012566,0.8117329,0.7591547,-0.6940971,2.865708,1.448975e-05,0.9726691,0.2726583,0.803963
870,870,14217,9.0,90.3151,0.1274573,2.966504,0.02173003,0.9268255,0.7385276,-0.5580955,2.762774,-0.0001299347,0.8808668,0.274707,0.8184691
872,872,11680,1.0,90.94,0.1274573,2.966504,0.02173003,0.9268255,0.7385276,-0.5580955,2.618369,0.0001833828,1.04696,0.274707,0.8184691
877,877,10994,9.0,91.8542,0.1430741,2.832809,0.02467865,0.9290011,0.7438143,-0.01170761,2.3845,-0.0001090444,1.269858,0.3043722,0.8071005
882,882,13767,6.0,91.9082,0.1148632,2.68155,0.02367152,1.073328,0.6548276,-0.638931,2.885546,0.0001051354,1.180782,0.3245781,0.6731051
883,883,10726,1.0,92.1382,0.1148632,2.68155,0.02367152,1.073328,0.6548276,-0.638931,3.117426,0.0002217125,1.053478,0.3245781,0.6731051
886,886,11931,2.0,91.1376,0.1346196,2.556181,0.02108619,0.9615888,0.6679051,-0.8363355,2.835431,0.0002351254,1.074737,0.3504839,0.6864532
888,888,12378,1.0,92.5282,0.1385782,2.466412,0.02143868,1.078768,0.6759831,-0.3727764,2.595108,0.0004123888,1.195276,0.3515919,0.700706
898,898,12907,2.0,90.4097,0.1950351,1.815921,0.02276028,1.055364,0.7674035,-0.685788,2.376329,2.800004e-05,1.083256,0.3709229,0.6303424
903,903,10133,1.0,91.3126,0.2046746,1.861972,0.01971531,0.9268408,0.7507804,-0.6342245,2.479861,0.000320924,1.056481,0.3992292,0.628227
912,912,14957,3.0,90.7591,0.2041102,1.964628,0.02218743,0.8264588,0.7527447,-0.5095394,3.078706,1.765016e-05,0.9261345,0.4005152,0.621213
919,919,12829,1.0,91.1412,0.2208903,1.903706,0.02599059,0.8946034,0.7398619,-0.4703163,2.799479,-6.753816e-06,1.084538,0.4521867,0.6288556
921,921,14509,7.0,92.5547,0.2031808,1.781648,0.0255748,0.9563017,0.6509084,-0.620025,3.095938,5.995279e-05,0.8969188,0.5414436,0.5584116
922,922,10332,18.0,92.1331,0.2031808,1.781648,0.0255748,0.9563017,0.6509084,-0.620025,3.061362,7.323867e-05,1.011674,0.5414436,0.5584116
923,923,11352,6.0,91.3578,0.2031808,1.781648,0.0255748,0.9563017,0.6509084,-0.620025,2.687299,0.0001236906,1.05968,0.5414436,0.5584116
928,928,13515,1.0,90.8516,0.2218227,1.702915,0.02535931,0.9382456,0.6959808,-0.5275137,2.525779,8.761292e-05,1.142249,0.5116261,0.5706748
932,932,12438,7.0,90.0719,0.2206431,1.784604,0.02525253,0.913575,0.7245455,-0.3790888,2.30203,7.082356e-05,0.9704371,0.4696298,0.5955487
935,935,10366,6.0,89.6265,0.2206431,1.784604,0.02525253,0.913575,0.7245455,-0.3790888,2.019783,9.793099e-05,1.029207,0.4696298,0.5955487
940,940,13565,8.0,90.6084,0.2333941,1.793057,0.0250717,0.8661289,0.7189019,-0.3048615,2.412242,4.575219e-05,0.8418279,0.5013544,0.5994215
949,949,10493,2.0,90.1379,0.24344,1.854532,0.02394745,0.8377965,0.7809541,-0.2687204,2.677526,0.0001250211,0.9235692,0.4394758,0.6438066
951,951,11978,11.0,89.7452,0.24344,1.854532,0.02394745,0.8377965,0.7809541,-0.2687204,2.599974,-4.455053e-05,1.118567,0.4394758,0.6438066
967,967,13475,7.0,92.489,0.2463294,1.807457,0.0219359,0.7414854,0.7341053,-0.007862025,2.458086,-0.0003325405,0.8585084,0.498987,0.5979838
972,972,14496,4.0,91.9787,0.2335482,1.87364,0.02232815,0.7013466,0.6791825,-0.2684965,2.513147,-4.959785e-05,1.082978,0.5560951,0.5781852
978,978,10534,1.0,90.9031,0.1799714,2.23802,0.02181426,0.841655,0.6973812,-0.8066723,2.168439,8.616197e-05,1.080851,0.4162305,0.6598293
980,980,11212,1.0,91.0589,0.1799714,2.23802,0.02181426,0.841655,0.6973812,-0.8066723,2.164857,0.0001239375,1.073445,0.4162305,0.6598293
984,984,11402,8.0,91.582,0.08329791,4.005805,0.02377912,0.9592002,0.8031036,-0.9317592,2.13764,0.0001246305,1.078469,0.1670159,1.026283
986,986,13399,5.0,95.0245,0.0677838,4.3462,0.02386723,0.9322609,0.7919402,-1.472425,2.18864,0.0002908799,1.185237,0.1471615,1.021966
992,992,11731,4.0,91.46,0.09758246,3.487243,0.02561803,1.053765,0.7936211,-0.3138037,3.006876,-2.03295e-05,0.951142,0.1966305,0.9128231
993,993,12186,9.0,90.0376,0.09523063,3.710882,0.02526523,0.9378847,0.7657225,-0.8740418,3.087024,-2.708763e-06,0.9758048,0.2066069,0.9538694
994,994,12342,3.0,90.7708,0.09452622,3.627768,0.02472307,1.055758,0.7898168,-0.3252805,3.022282,-2.282256e-05,0.9502338,0.1921952,0.9636262
998,998,14534,7.0,90.3537,0.1007401,3.441604,0.02386673,1.093367,0.8009946,-0.5298298,2.426295,-9.811094e-05,1.130701,0.1952189,0.9455243
1001,1001,13456,2.0,89.5209,0.1378864,2.828136,0.02056317,1.023654,0.8143283,-0.3687613,2.544135,-7.081034e-05,1.072494,0.2399131,0.8643927
1003,1003,12830,4.0,89.4784,0.1378864,2.828136,0.02056317,1.023654,0.8143283,-0.3687613,2.356685,-4.091186e-05,1.06326,0.2399131,0.8643927
1004,1004,12584,5.0,89.5004,0.1474537,2.736728,0.02095884,0.9230282,0.7889967,-0.5551759,2.405323,-2.741621e-05,1.070113,0.2715701,0.8137
1005,1005,14319,4.0,89.5843,0.1474537,2.736728,0.02095884,0.9230282,0.7889967,-0.5551759,2.448224,-5.018481e-05,1.097594,0.2715701,0.8137
1008,1008,13221,12.0,91.1809,0.1041011,3.435215,0.01891561,0.923972,0.8059627,-0.6774714,2.641644,3.054157e-05,1.118836,0.1903717,0.9368647
1009,1009,13973,2.0,90.3715,0.1246808,3.080807,0.01881702,0.8096068,0.756585,-0.7149897,2.704395,4.414919e-05,1.114815,0.2518112,0.8376817
1011,1011,14744,1.0,92.5814,0.1174153,3.344261,0.01975634,0.7583019,0.76582,-0.6634257,2.893254,0.0001339941,0.9924438,0.2349879,0.8964388
1022,1022,13083,2.0,93.3813,0.1504025,2.488715,0.01903293,0.9063737,0.7506632,-0.1633886,2.005993,-9.46766e-06,1.211621,0.3018297,0.7241207
1026,1026,14192,7.0,92.0422,0.1728553,2.177404,0.01923287,0.8756979,0.6734145,-0.2250012,2.333753,0.0001440703,1.283417,0.4250006,0.6402905
1027,1027,11417,3.0,92.3429,0.1728553,2.177404,0.01923287,0.8756979,0.6734145,-0.2250012,2.163803,0.0003697959,1.184404,0.4250006,0.6402905
1030,1030,13801,2.0,92.9934,0.1231761,2.732111,0.01942017,1.013808,0.6535451,-0.3989917,2.115575,0.0003989636,1.192227,0.3353624,0.7300333
1031,1031,14066,2.0,91.486,0.1231761,2.732111,0.01942017,1.013808,0.6535451,-0.3989917,2.27945,0.000404869,0.9592492,0.3353624,0.7300333
1032,1032,10812,5.0,91.9079,0.1454309,2.543094,0.01915292,0.9695775,0.6673981,-0.4664915,2.269761,0.0004019329,0.9689963,0.3709486,0.7259865
1037,1037,13192,5.0,90.4338,0.1362792,2.615551,0.01992025,0.9336401,0.6610894,-0.8280976,2.369994,5.058182e-05,1.101104,0.3588777,0.7090754
1038,1038,11132,1.0,91.2064,0.1098856,3.152741,0.0218934,0.9909691,0.6788732,-0.402694,2.337542,4.718116e-05,1.080438,0.2873336,0.8209915
1043,1043,11493,5.0,93.2551,0.1073867,2.985428,0.02265205,1.061359,0.6898895,0.1923386,2.581163,-0.0002134635,1.192565,0.2745742,0.7617295
1051,1051,10270,2.0,92.8651,0.1119712,3.287128,0.0239237,0.9332667,0.7428376,0.1041569,2.7706,-0.0003864734,1.158523,0.2474394,0.8699252
1057,1057,13851,29.0,92.9356,0.1402199,3.093809,0.02472594,0.7729065,0.7859752,-0.03520682,2.755563,-0.0002066791,1.245831,0.2680504,0.8589113
1063,1063,10843,2.0,91.7496,0.1184681,3.097414,0.02275185,0.7854817,0.689408,-0.8076932,3.002471,4.893346e-05,1.057351,0.2984831,0.7750657
1065,1065,13424,6.0,91.3918,0.1184681,3.097414,0.02275185,0.7854817,0.689408,-0.8076932,2.918693,-0.0001254655,1.122246,0.2984831,0.7750657
1066,1066,14541,1.0,92.5101,0.1033528,3.398738,0.02043195,0.7980839,0.7254983,-1.295928,2.939252,-0.0001284347,1.145989,0.2364004,0.8503842
1072,1072,10532,4.0,92.9854,0.1101992,3.324914,0.02117833,0.9007055,0.7396346,-1.00004,2.756663,0.0002270456,1.213337,0.2413297,0.8851302
1073,1073,13635,7.0,93.5574,0.1056077,3.195873,0.02145129,1.07891,0.8192462,-1.124247,2.623765,0.0002049737,1.234334,0.190271,0.8818119
1075,1075,10265,4.0,93.9556,0.08513686,3.301165,0.0231582,1.26913,0.7140897,-1.060727,2.389597,0.0002884597,1.090182,0.2136381,0.822646
1080,1080,14474,4.0,93.8094,0.09643975,3.094009,0.02605463,1.26849,0.7437626,-0.929764,3.02757,0.0002799283,1.053231,0.2226,0.8033007
1085,1085,13055,1.0,95.7937,0.1047603,2.811824,0.02473882,1.297892,0.7747953,-1.275213,2.44611,4.159905e-05,1.210648,0.2167943,0.7701914
1086,1086,13690,3.0,95.0432,0.1047603,2.811824,0.02473882,1.297892,0.7747953,-1.275213,2.356727,-1.865698e-05,1.211188,0.2167943,0.7701914
1087,1087,11286,5.0,93.2587,0.1485318,2.331292,0.02494021,1.217607,0.7747767,-1.166868,2.341014,-2.196826e-05,1.214735,0.2900587,0.7432173
1088,1088,13079,1.0,92.6466,0.1485318,2.331292,0.02494021,1.217607,0.7747767,-1.166868,2.439844,-0.0001702205,1.050784,0.2900587,0.7432173
1092,1092,12633,11.0,90.8358,0.1241186,2.977971,0.02410403,1.031386,0.7966564,-1.291863,2.212466,-4.808686e-05,1.121085,0.2345609,0.843959
1097,1097,12513,6.0,89.9955,0.1097106,3.42887,0.02321716,0.9334228,0.7684713,-0.9422489,2.136922,4.949884e-05,0.9881145,0.2261829,0.9312659
1099,1099,13308,1.0,93.9726,0.1380423,2.840112,0.02198438,0.8998247,0.7737312,-0.9885946,2.348814,0.0004967143,1.156018,0.268384,0.8047133
1101,1101,10850,3.0,93.6419,0.1275359,2.879306,0.02273151,1.020128,0.7983651,-0.6850643,2.281323,0.0002558196,1.29605,0.2367661,0.823229
1104,1104,12967,1.0,91.6024,0.1378575,2.83199,0.02370908,0.9377978,0.7681626,-1.036153,2.421411,0.0002118852,1.169596,0.274899,0.8025542
1106,1106,13526,2.0,91.2025,0.1378575,2.83199,0.02370908,0.9377978,0.7681626,-1.036153,2.871687,-0.0001759673,1.145637,0.274899,0.8025542
1116,1116,10969,9.0,91.6418,0.07945838,4.118495,0.02431482,0.9960336,0.8159824,-1.550121,2.459371,-0.0002578555,0.9388481,0.1568235,1.058201
1121,1121,13058,3.0,92.2261,0.1093732,3.259586,0.0256046,1.096059,0.7809526,-1.637532,2.302085,9.407387e-05,1.034507,0.2223722,0.9004066
1125,1125,13004,6.0,94.9336,0.1280936,3.05853,0.0232273,1.015024,0.7766941,-1.68786,2.128668,0.0001511495,1.030864,0.2519091,0.8921658
1126,1126,10344,10.0,96.0779,0.1379214,2.830029,0.02430167,1.071363,0.8154836,-2.152008,2.051636,0.0001463218,1.068452,0.2449082,0.8611914
1134,1134,13078,1.0,96.8985,0.1351875,2.510983,0.02494695,1.102566,0.7285106,-2.083608,2.324076,0.0002159657,0.9809126,0.30294,0.7100002
1138,1138,10074,2.0,94.9803,0.1325054,2.98857,0.02459284,0.888641,0.7481192,-1.798994,2.16543,0.0001434556,1.036846,0.2818427,0.8189629
1148,1148,13091,1.0,92.7645,0.07022088,3.911885,0.02463478,1.14806,0.7085435,-1.788215,2.305523,8.842329e-05,1.186246,0.1902258,0.8994899
1149,1149,11916,1.0,92.7913,0.07022088,3.911885,0.02463478,1.14806,0.7085435,-1.788215,2.640869,0.0002426531,1.076713,0.1902258,0.8994899
1155,1155,14605,5.0,93.7302,0.07249446,3.726225,0.0229578,1.188118,0.6867944,-2.184709,2.583909,-6.798762e-05,1.082018,0.2037294,0.863081
1158,1158,13780,2.0,94.9489,0.0779224,3.677896,0.02210292,1.0708,0.7026126,-2.18716,2.999853,-0.0001802556,0.9895307,0.2039228,0.8637949
1162,1162,11830,1.0,92.5664,0.07878817,3.654533,0.02494319,1.086542,0.6465457,-1.5309,2.418519,-0.0002908561,0.9588896,0.2496894,0.8309158
1166,1166,10903,2.0,90.6171,0.08220648,3.810343,0.02457986,1.068245,0.6993663,-1.007916,2.138889,-0.0001802764,0.9186426,0.2196434,0.937475
1167,1167,10280,1.0,90.9872,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.144829,-0.0001714761,0.9162619,0.2255691,0.8857804
1171,1171,14951,1.0,91.3449,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.730691,-3.193101e-05,0.8650848,0.2255691,0.8857804
1177,1177,13188,8.0,91.8996,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.534452,-0.0002385988,1.167141,0.2255691,0.8857804
1180,1180,11122,9.0,92.6212,0.07986335,3.795249,0.02608873,1.038745,0.6874341,-0.980632,2.591622,7.233297e-05,1.277321,0.2255691,0.8857804
1190,1190,13392,11.0,92.3981,0.1866084,2.04964,0.02603629,0.910966,0.7137393,-0.9092482,2.202525,-9.544255e-05,1.243221,0.4186864,0.6180073
1193,1193,10604,11.0,92.3664,0.1866084,2.04964,0.02603629,0.910966,0.7137393,-0.9092482,2.084694,0.000214787,1.16544,0.4186864,0.6180073
1196,1196,14912,4.0,91.7504,0.1375179,2.822993,0.02459855,0.9250637,0.7960408,-0.4466424,2.33457,-0.0001136535,0.9082377,0.2568494,0.7937151
1197,1197,13856,1.0,92.5103,0.1375179,2.822993,0.02459855,0.9250637,0.7960408,-0.4466424,2.665186,-0.0001862904,0.8419284,0.2568494,0.7937151
1198,1198,10142,2.0,92.2702,0.1375179,2.822993,0.02459855,0.9250637,0.7960408,-0.4466424,2.401662,-9.279733e-05,0.8599587,0.2568494,0.7937151
1200,1200,12547,1.0,90.5993,0.1104081,3.199546,0.02217606,1.024174,0.76668,-0.9603795,2.428632,-9.720025e-05,0.8811269,0.2266565,0.8736775
1202,1202,11343,1.0,90.8407,0.1000336,3.421752,0.02245393,0.969777,0.7266018,-0.9615706,2.769784,-0.0001777659,1.066477,0.2332259,0.880704
1203,1203,12891,8.0,90.5071,0.1000336,3.421752,0.02245393,0.969777,0.7266018,-0.9615706,2.628445,-7.129882e-05,1.172921,0.2332259,0.880704
1210,1210,11242,5.0,91.5652,0.1401054,2.656497,0.02314034,0.9630765,0.7837219,-0.8881206,2.427999,0.0002019077,0.9969724,0.266826,0.757625
1212,1212,10393,1.0,91.7424,0.1401054,2.656497,0.02314034,0.9630765,0.7837219,-0.8881206,2.537672,-0.0002059415,1.072044,0.266826,0.757625
1213,1213,10140,6.0,91.8132,0.1401054,2.656497,0.02314034,0.9630765,0.7837219,-0.8881206,2.415883,-0.0001146906,0.9801627,0.266826,0.757625
1214,1214,14784,1.0,91.104,0.13168,2.849168,0.02290792,0.916163,0.7616225,-0.6293553,2.465999,-0.0001089132,0.9584843,0.2676098,0.7821899
1215,1215,12762,1.0,91.4478,0.13168,2.849168,0.02290792,0.916163,0.7616225,-0.6293553,2.87865,-0.0002588924,1.039527,0.2676098,0.7821899
1220,1220,11170,1.0,91.1726,0.1250819,3.239935,0.02328951,0.8869214,0.8179502,-0.0820296,2.296723,-5.951429e-05,0.9131264,0.2227297,0.9163203
1224,1224,10823,1.0,90.2217,0.1250819,3.239935,0.02328951,0.8869214,0.8179502,-0.0820296,2.803822,5.03617e-05,1.023829,0.2227297,0.9163203
1227,1227,10418,5.0,93.2871,0.1250819,3.239935,0.02328951,0.8869214,0.8179502,-0.0820296,2.340882,-0.0002279608,0.7508568,0.2227297,0.9163203
1238,1238,13160,6.0,97.2638,0.144642,2.73895,0.01899572,1.043952,0.7701083,-1.207877,2.4588,-3.23458e-05,1.329081,0.2770039,0.8588037
1242,1242,12984,2.0,92.369,0.116225,2.950806,0.02168641,1.279333,0.7712259,-0.531066,2.190944,-0.000157803,1.23846,0.232949,0.9047166
1243,1243,11275,1.0,91.833,0.09279707,3.561759,0.02056051,1.137373,0.7912691,-0.8505634,2.295319,-0.0001402959,1.244193,0.1820803,0.9896632
1249,1249,11184,4.0,91.3218,0.1863463,2.127513,0.02212846,0.9555776,0.7971765,-1.37806,2.370478,5.294021e-05,1.039498,0.3290669,0.6948767
1251,1251,14651,6.0,92.0279,0.1863463,2.127513,0.02212846,0.9555776,0.7971765,-1.37806,2.200689,-0.0001969869,1.101198,0.3290669,0.6948767
1255,1255,11443,2.0,95.2808,0.1107495,2.893752,0.02305372,1.229302,0.7716859,-1.269228,2.035084,-0.0005009325,1.066176,0.2257725,0.8197431
1258,1258,13124,1.0,93.7525,0.09942993,3.29915,0.02289001,1.124582,0.7316424,-1.517721,2.562235,-0.0003681383,1.006991,0.2297104,0.8756659
1259,1259,13595,2.0,93.1968,0.09942993,3.29915,0.02289001,1.124582,0.7316424,-1.517721,2.204759,-0.0003618131,1.101888,0.2297104,0.8756659
1262,1262,13787,8.0,94.5328,0.1712038,2.448517,0.02076121,0.9612099,0.7596512,-1.136024,2.024571,-0.0003339261,1.114099,0.3337708,0.7764093
1264,1264,14317,3.0,93.5301,0.136134,2.73353,0.0196069,1.046996,0.7541043,-1.552188,2.023572,-8.905684e-05,1.200927,0.2749997,0.8174444
1266,1266,11425,1.0,93.0892,0.1977574,1.819848,0.0191896,0.9316459,0.7470944,-1.311902,2.017783,-9.16299e-05,1.195001,0.3898435,0.6070333
1267,1267,14748,3.0,90.7874,0.1812725,2.050844,0.02043462,0.8970468,0.6935081,-0.4325985,2.07173,-8.366315e-05,1.135366,0.4207294,0.621858
1270,1270,10813,6.0,92.2695,0.2029321,1.8913,0.02051939,0.8963377,0.7225872,-0.1943928,2.189273,-0.0004009101,0.9360896,0.4291931,0.6149325
